time,col,x,y,level,time
20120630,11516,N13,E29,C,16:27
20120701,11512,S16,W43,N,99:99
20120701,11513,N17,E03,N,99:99
20120701,11513,N17,E03,M,19:11
20120701,11513,N17,E03,C,15:26
20120701,11513,N17,E03,C,07:11
20120701,11513,N17,E03,C,01:02
20120701,11513,N17,E03,N,99:99
20120701,11513,N17,E03,C,21:21
20120701,11513,N17,E03,M,18:26
20120701,11513,N17,E03,M,12:48
20120701,11513,N17,E03,C,10:48
20120701,11513,N17,E03,C,09:48
20120701,11514,S15,E01,N,99:99
20120701,11514,S15,E01,N,99:99
20120701,11514,S15,E01,C,22:22
20120701,11514,S15,E01,C,08:22
20120701,11515,S16,E16,N,99:99
20120701,11515,S16,E16,C,18:07
20120701,11515,S16,E16,C,18:00
20120701,11515,S16,E16,C,15:41
20120701,11515,S16,E16,N,99:99
20120701,11515,S16,E16,C,04:35
20120701,11516,N14,E13,N,99:99
20120701,11517,N19,E12,N,99:99
20120702,11512,S16,W55,N,99:99
20120702,11513,N16,W11,N,99:99
20120702,11513,N16,W11,C,23:17
20120702,11513,N16,W11,C,19:27
20120702,11513,N16,W11,C,18:03
20120702,11513,N16,W11,C,14:32
20120702,11513,N16,W11,C,04:47
20120702,11513,N16,W11,C,02:38
20120702,11513,N16,W11,M,00:26
20120702,11513,N16,W11,N,99:99
20120702,11513,N16,W11,M,19:11
20120702,11514,S15,W12,N,99:99
20120702,11515,S17,E03,N,99:99
20120702,11515,S17,E03,M,23:49
20120702,11515,S17,E03,C,23:26
20120702,11515,S17,E03,C,22:05
20120702,11515,S17,E03,C,21:33
20120702,11515,S17,E03,M,19:59
20120702,11515,S17,E03,C,19:34
20120702,11515,S17,E03,C,18:45
20120702,11515,S17,E03,C,17:42
20120702,11515,S17,E03,C,16:37
20120702,11515,S17,E03,M,10:43
20120702,11515,S17,E03,C,10:33
20120702,11515,S17,E03,C,08:50
20120702,11515,S17,E03,C,07:03
20120702,11515,S17,E03,C,05:01
20120702,11515,S17,E03,N,99:99
20120702,11515,S17,E03,C,18:07
20120702,11516,N14,E03,N,99:99
20120702,11517,N19,E12,N,99:99
20120702,11517,N19,E12,C,12:19
20120702,11517,N19,E12,N,99:99
20120703,11512,S16,W69,N,99:99
20120703,11513,N16,W23,N,99:99
20120703,11513,N16,W23,C,20:36
20120703,11513,N16,W23,N,99:99
20120703,11513,N16,W23,C,23:17
20120703,11513,N16,W23,C,19:27
20120703,11514,S14,W27,N,99:99
20120703,11514,S14,W27,C,20:14
20120703,11514,S14,W27,C,04:14
20120703,11514,S14,W27,N,99:99
20120703,11515,S17,W10,N,99:99
20120703,11515,S17,W10,C,23:26
20120703,11515,S17,W10,C,21:47
20120703,11515,S17,W10,C,16:58
20120703,11515,S17,W10,C,15:19
20120703,11515,S17,W10,C,14:36
20120703,11515,S17,W10,C,13:56
20120703,11515,S17,W10,C,13:02
20120703,11515,S17,W10,C,12:12
20120703,11515,S17,W10,C,06:05
20120703,11515,S17,W10,C,03:36
20120703,11515,S17,W10,C,02:38
20120703,11515,S17,W10,C,00:53
20120703,11515,S17,W10,C,00:43
20120703,11515,S17,W10,N,99:99
20120703,11515,S17,W10,M,23:49
20120703,11515,S17,W10,C,22:05
20120703,11515,S17,W10,C,21:33
20120703,11515,S17,W10,M,19:59
20120703,11515,S17,W10,C,19:34
20120703,11515,S17,W10,C,18:45
20120703,11516,N14,W11,N,99:99
20120703,11517,N19,W00,N,99:99
20120704,11512,S15,W85,N,99:99
20120704,11513,N16,W36,N,99:99
20120704,11513,N16,W36,M,16:33
20120704,11513,N16,W36,N,99:99
20120704,11514,S14,W41,N,99:99
20120704,11515,S16,W24,N,99:99
20120704,11515,S16,W24,C,22:39
20120704,11515,S16,W24,M,22:03
20120704,11515,S16,W24,C,21:23
20120704,11515,S16,W24,C,19:30
20120704,11515,S16,W24,C,16:08
20120704,11515,S16,W24,C,15:47
20120704,11515,S16,W24,C,14:45
20120704,11515,S16,W24,M,14:35
20120704,11515,S16,W24,C,14:10
20120704,11515,S16,W24,M,12:07
20120704,11515,S16,W24,C,11:13
20120704,11515,S16,W24,M,09:47
20120704,11515,S16,W24,C,09:00
20120704,11515,S16,W24,M,04:28
20120704,11515,S16,W24,C,04:03
20120704,11515,S16,W24,C,01:30
20120704,11515,S16,W24,N,99:99
20120704,11515,S16,W24,C,23:26
20120704,11516,N14,W26,N,99:99
20120704,11517,N19,W14,N,99:99
20120704,11518,N09,E51,N,99:99
20120704,11519,S14,E62,N,99:99
20120705,11512,S15,W91,N,99:99
20120705,11513,N17,W50,N,99:99
20120705,11515,S17,W37,N,99:99
20120705,11515,S17,W37,C,23:34
20120705,11515,S17,W37,M,20:09
20120705,11515,S17,W37,C,19:39
20120705,11515,S17,W37,C,18:12
20120705,11515,S17,W37,C,17:51
20120705,11515,S17,W37,C,15:56
20120705,11515,S17,W37,C,14:41
20120705,11515,S17,W37,C,14:15
20120705,11515,S17,W37,M,11:39
20120705,11515,S17,W37,M,10:44
20120705,11515,S17,W37,C,09:17
20120705,11515,S17,W37,C,09:05
20120705,11515,S17,W37,M,07:40
20120705,11515,S17,W37,M,06:49
20120705,11515,S17,W37,C,04:42
20120705,11515,S17,W37,M,03:25
20120705,11515,S17,W37,M,02:35
20120705,11515,S17,W37,C,02:01
20120705,11515,S17,W37,M,01:05
20120705,11515,S17,W37,N,99:99
20120705,11517,N19,W27,N,99:99
20120705,11518,N09,E51,N,99:99
20120705,11519,S14,E62,N,99:99
20120705,11519,S14,E62,C,13:41
20120705,11519,S14,E62,N,99:99
20120706,11513,N15,W66,N,99:99
20120706,11515,S17,W50,N,99:99
20120706,11515,S17,W50,C,19:20
20120706,11515,S17,W50,C,17:07
20120706,11515,S17,W50,C,16:01
20120706,11515,S17,W50,M,10:24
20120706,11515,S17,W50,C,09:13
20120706,11515,S17,W50,C,07:02
20120706,11515,S17,W50,C,04:28
20120706,11515,S17,W50,M,01:37
20120706,11515,S17,W50,C,00:13
20120706,11515,S17,W50,N,99:99
20120706,11515,S17,W50,C,23:34
20120706,11515,S17,W50,M,20:09
20120706,11515,S17,W50,C,19:39
20120706,11515,S17,W50,C,18:12
20120706,11515,S17,W50,C,17:51
20120706,11515,S17,W50,C,15:56
20120706,11515,S17,W50,C,14:41
20120706,11515,S17,W50,C,14:15
20120706,11516,N20,W66,N,99:99
20120706,11517,N18,W41,N,99:99
20120706,11518,N09,E38,N,99:99
20120706,11519,S15,E49,N,99:99
20120706,11519,S15,E49,M,13:26
20120706,11519,S15,E49,N,99:99
20120707,11513,N15,W79,N,99:99
20120707,11515,S18,W64,N,99:99
20120707,11515,S18,W64,C,23:56
20120707,11515,S18,W64,C,14:42
20120707,11515,S18,W64,C,13:10
20120707,11515,S18,W64,C,13:02
20120707,11515,S18,W64,C,12:10
20120707,11515,S18,W64,M,10:57
20120707,11515,S18,W64,C,10:36
20120707,11515,S18,W64,M,03:10
20120707,11515,S18,W64,N,99:99
20120707,11515,S18,W64,C,19:20
20120707,11515,S18,W64,C,17:07
20120707,11515,S18,W64,M,10:24
20120707,11515,S18,W64,C,09:13
20120707,11515,S18,W64,C,07:02
20120707,11516,N20,W66,N,99:99
20120707,11517,N19,W53,N,99:99
20120707,11518,N09,E25,N,99:99
20120707,11519,S15,E33,N,99:99
20120707,11519,S15,E33,N,99:99
20120707,11519,S15,E33,M,13:26
20120707,11519,S15,E33,C,04:52
20120707,11520,S15,E40,N,99:99
20120708,11513,N16,W91,N,99:99
20120708,11515,S17,W77,N,99:99
20120708,11515,S17,W77,M,16:23
20120708,11515,S17,W77,C,14:35
20120708,11515,S17,W77,M,12:06
20120708,11515,S17,W77,C,10:44
20120708,11515,S17,W77,C,10:21
20120708,11515,S17,W77,M,09:44
20120708,11515,S17,W77,C,06:21
20120708,11515,S17,W77,M,05:41
20120708,11515,S17,W77,C,05:28
20120708,11515,S17,W77,C,04:14
20120708,11515,S17,W77,C,03:28
20120708,11515,S17,W77,C,02:03
20120708,11515,S17,W77,N,99:99
20120708,11515,S17,W77,C,23:56
20120708,11515,S17,W77,C,14:42
20120708,11515,S17,W77,C,13:10
20120708,11515,S17,W77,C,13:02
20120708,11515,S17,W77,C,12:10
20120708,11515,S17,W77,M,10:57
20120708,11515,S17,W77,C,10:36
20120708,11515,S17,W77,M,03:10
20120708,11517,N19,W67,N,99:99
20120708,11518,N10,E10,N,99:99
20120708,11519,S15,E20,N,99:99
20120708,11519,S15,E20,C,17:48
20120708,11519,S15,E20,N,99:99
20120708,11520,S15,E40,N,99:99
20120708,11520,S15,E40,C,19:21
20120708,11520,S15,E40,C,17:29
20120708,11520,S15,E40,C,12:54
20120708,11520,S15,E40,N,99:99
20120708,11520,S15,E40,M,08:18
20120708,11520,S15,E40,C,04:13
20120709,11513,N17,W91,N,99:99
20120709,11515,S17,W90,N,99:99
20120709,11515,S17,W90,C,19:46
20120709,11515,S17,W90,C,09:21
20120709,11515,S17,W90,C,07:06
20120709,11515,S17,W90,N,99:99
20120709,11515,S17,W90,M,16:23
20120709,11515,S17,W90,C,14:35
20120709,11515,S17,W90,M,12:06
20120709,11515,S17,W90,C,10:44
20120709,11515,S17,W90,C,10:21
20120709,11515,S17,W90,M,09:44
20120709,11515,S17,W90,C,06:21
20120709,11515,S17,W90,M,05:41
20120709,11515,S17,W90,C,05:28
20120709,11515,S17,W90,C,04:14
20120709,11515,S17,W90,C,03:28
20120709,11515,S17,W90,C,02:03
20120709,11518,N10,W02,N,99:99
20120709,11519,S15,E08,N,99:99
20120709,11519,S15,E08,N,99:99
20120709,11519,S15,E08,C,17:48
20120709,11520,S15,E29,N,99:99
20120709,11520,S15,E29,M,23:03
20120709,11520,S15,E29,C,22:07
20120709,11520,S15,E29,C,08:05
20120709,11520,S15,E29,N,99:99
20120709,11520,S15,E29,C,19:21
20120709,11520,S15,E29,C,17:29
20120709,11520,S15,E29,C,12:54
20120709,11521,S22,E07,N,99:99
20120710,11515,S15,W91,N,99:99
20120710,11515,S15,W91,C,23:57
20120710,11515,S15,W91,N,99:99
20120710,11515,S15,W91,C,19:46
20120710,11515,S15,W91,C,09:21
20120710,11515,S15,W91,C,07:06
20120710,11518,N10,W14,N,99:99
20120710,11519,S16,W01,N,99:99
20120710,11519,S16,W01,C,08:16
20120710,11519,S16,W01,N,99:99
20120710,11520,S17,E19,N,99:99
20120710,11520,S17,E19,C,20:07
20120710,11520,S17,E19,C,15:27
20120710,11520,S17,E19,C,12:37
20120710,11520,S17,E19,C,12:08
20120710,11520,S17,E19,M,06:05
20120710,11520,S17,E19,M,04:58
20120710,11520,S17,E19,C,04:31
20120710,11520,S17,E19,C,03:37
20120710,11520,S17,E19,N,99:99
20120710,11520,S17,E19,M,23:03
20120710,11520,S17,E19,C,22:07
20120710,11520,S17,E19,C,08:05
20120710,11521,S22,E07,N,99:99
20120710,11521,S22,E07,C,13:39
20120710,11521,S22,E07,C,09:00
20120710,11521,S22,E07,N,99:99
20120711,11518,N09,W27,N,99:99
20120711,11519,S16,W18,N,99:99
20120711,11519,S16,W18,C,14:35
20120711,11519,S16,W18,N,99:99
20120711,11519,S16,W18,C,08:16
20120711,11520,S16,E05,N,99:99
20120711,11520,S16,E05,C,21:24
20120711,11520,S16,E05,C,15:57
20120711,11520,S16,E05,N,99:99
20120711,11520,S16,E05,C,20:07
20120711,11520,S16,E05,C,15:27
20120711,11520,S16,E05,C,12:37
20120711,11520,S16,E05,C,12:08
20120711,11520,S16,E05,M,06:05
20120711,11520,S16,E05,M,04:58
20120711,11520,S16,E05,C,04:31
20120711,11520,S16,E05,C,03:37
20120711,11521,S22,W09,N,99:99
20120711,11521,S22,W09,C,08:24
20120711,11521,S22,W09,C,05:26
20120711,11521,S22,W09,N,99:99
20120711,11521,S22,W09,C,13:39
20120711,11521,S22,W09,C,09:00
20120712,11519,S15,W32,N,99:99
20120712,11519,S15,W32,N,99:99
20120712,11519,S15,W32,C,14:35
20120712,11520,S17,W08,N,99:99
20120712,11520,S17,W08,X,15:37
20120712,11520,S17,W08,C,07:46
20120712,11520,S17,W08,C,01:23
20120712,11520,S17,W08,N,99:99
20120712,11520,S17,W08,C,21:24
20120712,11520,S17,W08,C,15:57
20120712,11521,S22,W21,N,99:99
20120712,11521,S22,W21,C,07:23
20120712,11521,S22,W21,C,01:05
20120712,11521,S22,W21,N,99:99
20120712,11521,S22,W21,C,08:24
20120712,11521,S22,W21,C,05:26
20120712,11522,N13,W35,N,99:99
20120712,11523,S27,E17,N,99:99
20120713,11519,S14,W45,N,99:99
20120713,11520,S16,W23,N,99:99
20120713,11520,S16,W23,C,22:28
20120713,11520,S16,W23,C,22:01
20120713,11520,S16,W23,C,19:00
20120713,11520,S16,W23,C,11:07
20120713,11520,S16,W23,N,99:99
20120713,11520,S16,W23,X,15:37
20120713,11520,S16,W23,C,07:46
20120713,11520,S16,W23,C,01:23
20120713,11521,S21,W35,N,99:99
20120713,11521,S21,W35,C,12:15
20120713,11521,S21,W35,C,06:23
20120713,11521,S21,W35,N,99:99
20120713,11521,S21,W35,C,07:23
20120713,11521,S21,W35,C,01:05
20120713,11522,N13,W35,N,99:99
20120713,11523,S27,E17,N,99:99
20120714,11519,S16,W59,N,99:99
20120714,11520,S16,W37,N,99:99
20120714,11520,S16,W37,C,21:50
20120714,11520,S16,W37,C,15:38
20120714,11520,S16,W37,C,14:08
20120714,11520,S16,W37,C,10:29
20120714,11520,S16,W37,C,07:31
20120714,11520,S16,W37,M,04:51
20120714,11520,S16,W37,C,03:33
20120714,11520,S16,W37,N,99:99
20120714,11520,S16,W37,C,22:28
20120714,11520,S16,W37,C,22:01
20120714,11520,S16,W37,C,19:00
20120714,11520,S16,W37,C,11:07
20120714,11521,S21,W48,N,99:99
20120714,11521,S21,W48,N,99:99
20120714,11521,S21,W48,C,12:15
20120714,11521,S21,W48,C,06:23
20120714,11522,N13,W50,N,99:99
20120714,11522,N13,W50,C,09:07
20120714,11522,N13,W50,N,99:99
20120714,11523,S27,E03,N,99:99
20120715,11519,S16,W70,N,99:99
20120715,11519,S16,W70,C,23:53
20120715,11519,S16,W70,N,99:99
20120715,11520,S17,W49,N,99:99
20120715,11520,S17,W49,C,21:43
20120715,11520,S17,W49,N,99:99
20120715,11520,S17,W49,C,21:50
20120715,11520,S17,W49,C,15:38
20120715,11520,S17,W49,C,14:08
20120715,11520,S17,W49,C,10:29
20120715,11520,S17,W49,C,07:31
20120715,11520,S17,W49,M,04:51
20120715,11521,S21,W61,N,99:99
20120715,11521,S21,W61,C,14:32
20120715,11521,S21,W61,N,99:99
20120715,11521,S21,W61,C,03:33
20120715,11522,N13,W63,N,99:99
20120715,11522,N13,W63,N,99:99
20120715,11522,N13,W63,C,09:07
20120715,11523,S28,W10,N,99:99
20120716,11519,S17,W82,N,99:99
20120716,11519,S17,W82,C,19:19
20120716,11519,S17,W82,C,15:42
20120716,11519,S17,W82,C,13:01
20120716,11519,S17,W82,C,02:41
20120716,11519,S17,W82,C,01:40
20120716,11519,S17,W82,C,01:10
20120716,11519,S17,W82,N,99:99
20120716,11519,S17,W82,C,23:53
20120716,11519,S17,W82,C,20:52
20120716,11519,S17,W82,C,20:27
20120716,11519,S17,W82,C,19:47
20120716,11519,S17,W82,C,18:38
20120716,11519,S17,W82,C,17:25
20120716,11520,S17,W62,N,99:99
20120716,11520,S17,W62,C,18:29
20120716,11520,S17,W62,N,99:99
20120716,11520,S17,W62,C,21:43
20120716,11521,S21,W74,N,99:99
20120716,11521,S21,W74,N,99:99
20120716,11521,S21,W74,C,14:32
20120716,11522,N13,W76,N,99:99
20120716,11522,N13,W76,C,04:52
20120716,11522,N13,W76,C,02:19
20120716,11522,N13,W76,N,99:99
20120716,11523,S28,W22,N,99:99
20120717,11519,S17,W91,N,99:99
20120717,11519,S17,W91,N,99:99
20120717,11519,S17,W91,C,19:19
20120717,11519,S17,W91,C,15:42
20120717,11519,S17,W91,C,13:01
20120717,11519,S17,W91,C,02:41
20120717,11519,S17,W91,C,01:40
20120717,11519,S17,W91,C,01:10
20120717,11520,S16,W72,N,99:99
20120717,11520,S16,W72,N,99:99
20120717,11520,S16,W72,C,18:29
20120717,11521,S22,W85,N,99:99
20120717,11521,S22,W85,C,04:03
20120717,11521,S22,W85,N,99:99
20120717,11522,N11,W90,N,99:99
20120717,11522,N11,W90,N,99:99
20120717,11522,N11,W90,C,04:52
20120717,11522,N11,W90,C,02:19
20120717,11523,S28,W35,N,99:99
20120717,11524,S17,E40,N,99:99
20120717,11525,S22,E37,N,99:99
20120718,11520,S17,W89,N,99:99
20120718,11520,S17,W89,N,99:99
20120718,11520,S17,W89,C,04:03
20120718,11521,S19,W91,N,99:99
20120718,11521,S19,W91,C,02:57
20120718,11521,S19,W91,N,99:99
20120718,11522,N12,W91,N,99:99
20120718,11523,S28,W50,N,99:99
20120718,11524,S17,E40,N,99:99
20120718,11525,S22,E37,N,99:99
20120719,11520,S17,W91,N,99:99
20120719,11520,S17,W91,M,04:17
20120719,11520,S17,W91,N,99:99
20120719,11520,S17,W91,C,22:03
20120719,11520,S17,W91,C,05:55
20120719,11520,S17,W91,C,02:57
20120719,11523,S28,W65,N,99:99
20120719,11524,S16,E23,N,99:99
20120719,11524,S16,E23,C,01:34
20120719,11524,S16,E23,C,00:00
20120719,11524,S16,E23,N,99:99
20120719,11525,S22,E22,N,99:99
20120719,11525,S22,E22,C,21:44
20120719,11525,S22,E22,C,18:32
20120719,11525,S22,E22,N,99:99
20120720,11523,S28,W75,N,99:99
20120720,11524,S17,E10,N,99:99
20120720,11524,S17,E10,N,99:99
20120720,11524,S17,E10,C,01:34
20120720,11524,S17,E10,C,00:00
20120720,11525,S21,E09,N,99:99
20120720,11525,S21,E09,N,99:99
20120720,11525,S21,E09,C,21:44
20120720,11525,S21,E09,C,18:32
20120720,11526,S17,E49,N,99:99
20120721,11523,S28,W88,N,99:99
20120721,11524,S17,W04,N,99:99
20120721,11525,S20,W05,N,99:99
20120721,11526,S17,E49,N,99:99
20120721,11526,S17,E49,C,23:19
20120721,11526,S17,E49,N,99:99
20120722,11523,S27,W91,N,99:99
20120722,11524,S17,W15,N,99:99
20120722,11525,S20,W19,N,99:99
20120722,11526,S18,E38,N,99:99
20120722,11526,S18,E38,N,99:99
20120722,11526,S18,E38,C,23:19
20120723,11525,S21,W31,N,99:99
20120723,11526,S18,E25,N,99:99
20120723,11527,N27,E50,N,99:99
20120723,11528,N17,E53,N,99:99
20120723,11529,S12,E57,N,99:99
20120724,11525,S21,W43,N,99:99
20120724,11526,S17,E12,N,99:99
20120724,11527,N27,E50,N,99:99
20120724,11527,N27,E50,N,99:99
20120724,11527,N27,E50,C,11:21
20120724,11528,N17,E53,N,99:99
20120724,11529,S12,E57,N,99:99
20120724,11529,S12,E57,C,18:56
20120724,11529,S12,E57,C,13:43
20120724,11529,S12,E57,C,11:28
20120724,11529,S12,E57,C,05:33
20120724,11529,S12,E57,N,99:99
20120724,11529,S12,E57,C,23:10
20120724,11529,S12,E57,C,16:40
20120724,11530,S19,E54,N,99:99
20120725,11525,S21,W57,N,99:99
20120725,11526,S17,W03,N,99:99
20120725,11527,N27,E39,N,99:99
20120725,11528,N17,E39,N,99:99
20120725,11529,S12,E43,N,99:99
20120725,11530,S19,E54,N,99:99
20120725,11530,S19,E54,N,99:99
20120725,11530,S19,E54,C,18:56
20120725,11530,S19,E54,C,13:43
20120725,11530,S19,E54,C,11:28
20120725,11530,S19,E54,C,05:33
20120726,11525,S21,W72,N,99:99
20120726,11526,S17,W14,N,99:99
20120726,11528,N17,E25,N,99:99
20120726,11529,S11,E29,N,99:99
20120726,11530,S19,E40,N,99:99
20120726,11531,N15,W73,N,99:99
20120726,11532,S20,E53,N,99:99
20120727,11526,S17,W28,N,99:99
20120727,11528,N17,E11,N,99:99
20120727,11528,N17,E11,C,12:19
20120727,11528,N17,E11,C,11:44
20120727,11528,N17,E11,C,03:58
20120727,11528,N17,E11,N,99:99
20120727,11529,S11,E16,N,99:99
20120727,11530,S19,E26,N,99:99
20120727,11530,S19,E26,C,13:57
20120727,11530,S19,E26,N,99:99
20120727,11531,N15,W73,N,99:99
20120727,11531,N15,W73,C,02:24
20120727,11531,N15,W73,C,00:17
20120727,11531,N15,W73,N,99:99
20120727,11532,S20,E53,N,99:99
20120727,11532,S20,E53,M,17:17
20120727,11532,S20,E53,C,03:28
20120727,11532,S20,E53,N,99:99
20120727,11532,S20,E53,C,19:46
20120727,11533,S28,E04,N,99:99
20120728,11526,S17,W42,N,99:99
20120728,11528,N17,W03,N,99:99
20120728,11528,N17,W03,N,99:99
20120728,11528,N17,W03,C,12:19
20120728,11528,N17,W03,C,11:44
20120728,11528,N17,W03,C,03:58
20120728,11529,S11,E02,N,99:99
20120728,11530,S19,E14,N,99:99
20120728,11530,S19,E14,C,07:21
20120728,11530,S19,E14,N,99:99
20120728,11530,S19,E14,C,20:18
20120728,11530,S19,E14,C,13:57
20120728,11531,N15,W87,N,99:99
20120728,11531,N15,W87,N,99:99
20120728,11531,N15,W87,C,02:24
20120728,11531,N15,W87,C,00:17
20120728,11532,S20,E39,N,99:99
20120728,11532,S20,E39,M,20:44
20120728,11532,S20,E39,N,99:99
20120728,11532,S20,E39,M,17:17
20120728,11532,S20,E39,C,03:28
20120728,11533,S28,E04,N,99:99
20120728,11534,N17,E41,N,99:99
20120728,11534,N17,E41,C,18:24
20120728,11534,N17,E41,C,13:10
20120728,11534,N17,E41,N,99:99
20120729,11528,N17,W16,N,99:99
20120729,11529,S10,W11,N,99:99
20120729,11530,S19,W01,N,99:99
20120729,11530,S19,W01,N,99:99
20120729,11530,S19,W01,C,07:21
20120729,11531,N16,W91,N,99:99
20120729,11532,S22,E33,N,99:99
20120729,11532,S22,E33,C,15:14
20120729,11532,S22,E33,C,15:04
20120729,11532,S22,E33,C,11:56
20120729,11532,S22,E33,M,06:15
20120729,11532,S22,E33,C,05:56
20120729,11532,S22,E33,C,03:12
20120729,11532,S22,E33,N,99:99
20120729,11532,S22,E33,M,20:44
20120729,11533,S29,W09,N,99:99
20120729,11534,N17,E41,N,99:99
20120729,11534,N17,E41,N,99:99
20120729,11534,N17,E41,C,18:24
20120729,11534,N17,E41,C,13:10
20120730,11528,N17,W29,N,99:99
20120730,11528,N17,W29,C,08:21
20120730,11528,N17,W29,C,04:16
20120730,11528,N17,W29,C,00:47
20120730,11528,N17,W29,N,99:99
20120730,11529,S11,W24,N,99:99
20120730,11530,S17,W14,N,99:99
20120730,11532,S21,E19,N,99:99
20120730,11532,S21,E19,M,15:39
20120730,11532,S21,E19,C,13:55
20120730,11532,S21,E19,C,01:49
20120730,11532,S21,E19,N,99:99
20120730,11532,S21,E19,C,15:14
20120730,11532,S21,E19,C,15:04
20120730,11532,S21,E19,C,11:56
20120730,11532,S21,E19,M,06:15
20120730,11532,S21,E19,C,05:56
20120730,11532,S21,E19,C,03:12
20120730,11533,S28,W21,N,99:99
20120730,11535,N18,E50,N,99:99
20120730,11536,S23,E12,N,99:99
20120730,11536,S23,E12,C,11:04
20120730,11536,S23,E12,N,99:99
20120731,11528,N17,W42,N,99:99
20120731,11528,N17,W42,C,21:59
20120731,11528,N17,W42,N,99:99
20120731,11528,N17,W42,C,08:21
20120731,11528,N17,W42,C,04:16
20120731,11528,N17,W42,C,00:47
20120731,11529,S11,W37,N,99:99
20120731,11530,S18,W27,N,99:99
20120731,11532,S19,W00,N,99:99
20120731,11532,S19,W00,C,01:48
20120731,11532,S19,W00,N,99:99
20120731,11532,S19,W00,C,11:04
20120731,11532,S19,W00,C,01:49
20120731,11533,S28,W35,N,99:99
20120731,11535,N18,E50,N,99:99
20120731,11535,N18,E50,C,10:46
20120731,11535,N18,E50,C,09:35
20120731,11535,N18,E50,C,03:28
20120731,11535,N18,E50,N,99:99
20120731,11535,N18,E50,C,10:28
20120731,11535,N18,E50,C,07:54
20120731,11535,N18,E50,C,07:06
20120731,11535,N18,E50,C,06:03
20120731,11535,N18,E50,C,05:14
20120731,11536,S23,E12,N,99:99
20120731,11536,S23,E12,C,23:54
20120731,11536,S23,E12,C,17:10
20120731,11536,S23,E12,C,15:10
20120731,11536,S23,E12,N,99:99
20120731,11536,S23,E12,M,15:39
20120731,11536,S23,E12,C,13:55
20120731,11537,N12,E62,N,99:99
20120731,11538,S23,E54,N,99:99
20120731,11538,S23,E54,C,23:29
20120731,11538,S23,E54,C,19:25
20120731,11538,S23,E54,N,99:99
20120801,11528,N17,W56,N,99:99
20120801,11528,N17,W56,N,99:99
20120801,11528,N17,W56,C,21:59
20120801,11529,S11,W51,N,99:99
20120801,11530,S18,W41,N,99:99
20120801,11532,S19,W13,N,99:99
20120801,11532,S19,W13,C,18:40
20120801,11532,S19,W13,C,09:45
20120801,11532,S19,W13,C,06:18
20120801,11532,S19,W13,N,99:99
20120801,11532,S19,W13,C,01:48
20120801,11535,N18,E37,N,99:99
20120801,11535,N18,E37,C,23:39
20120801,11535,N18,E37,C,12:47
20120801,11535,N18,E37,N,99:99
20120801,11535,N18,E37,C,10:46
20120801,11535,N18,E37,C,09:35
20120801,11535,N18,E37,C,03:28
20120801,11536,S22,W01,N,99:99
20120801,11536,S22,W01,N,99:99
20120801,11536,S22,W01,C,23:54
20120801,11536,S22,W01,C,17:10
20120801,11536,S22,W01,C,15:10
20120801,11537,N12,E62,N,99:99
20120801,11538,S23,E54,N,99:99
20120801,11538,S23,E54,C,14:19
20120801,11538,S23,E54,C,14:01
20120801,11538,S23,E54,C,05:26
20120801,11538,S23,E54,C,03:57
20120801,11538,S23,E54,C,01:20
20120801,11538,S23,E54,N,99:99
20120801,11538,S23,E54,C,23:29
20120801,11538,S23,E54,C,19:25
20120801,11538,S23,E54,C,15:54
20120801,11538,S23,E54,C,14:17
20120802,11528,N17,W70,N,99:99
20120802,11529,S11,W64,N,99:99
20120802,11529,S11,W64,C,12:10
20120802,11529,S11,W64,N,99:99
20120802,11530,S18,W55,N,99:99
20120802,11532,S19,W28,N,99:99
20120802,11532,S19,W28,C,04:53
20120802,11532,S19,W28,N,99:99
20120802,11532,S19,W28,C,18:40
20120802,11532,S19,W28,C,09:45
20120802,11532,S19,W28,C,06:18
20120802,11535,N18,E23,N,99:99
20120802,11535,N18,E23,N,99:99
20120802,11535,N18,E23,C,23:39
20120802,11535,N18,E23,C,12:47
20120802,11536,S22,W15,N,99:99
20120802,11537,N12,E50,N,99:99
20120802,11538,S22,E40,N,99:99
20120802,11538,S22,E40,N,99:99
20120802,11538,S22,E40,C,14:19
20120802,11538,S22,E40,C,14:01
20120802,11538,S22,E40,C,05:26
20120802,11538,S22,E40,C,03:57
20120802,11538,S22,E40,C,01:20
20120802,11539,S22,E46,N,99:99
20120803,11528,N17,W84,N,99:99
20120803,11529,S11,W76,N,99:99
20120803,11529,S11,W76,N,99:99
20120803,11529,S11,W76,C,12:10
20120803,11530,S19,W67,N,99:99
20120803,11532,S18,W42,N,99:99
20120803,11532,S18,W42,N,99:99
20120803,11532,S18,W42,C,04:53
20120803,11534,N23,W40,N,99:99
20120803,11535,N17,E10,N,99:99
20120803,11535,N17,E10,C,21:20
20120803,11535,N17,E10,N,99:99
20120803,11536,S23,W27,N,99:99
20120803,11537,N12,E36,N,99:99
20120803,11538,S23,E29,N,99:99
20120803,11538,S23,E29,C,07:52
20120803,11538,S23,E29,N,99:99
20120803,11539,S22,E46,N,99:99
20120803,11539,S22,E46,C,16:05
20120803,11539,S22,E46,C,05:51
20120803,11539,S22,E46,N,99:99
20120803,11540,S27,E46,N,99:99
20120803,11541,S15,E50,N,99:99
20120804,11528,N15,W91,N,99:99
20120804,11529,S11,W90,N,99:99
20120804,11530,S18,W80,N,99:99
20120804,11530,S18,W80,C,06:42
20120804,11530,S18,W80,N,99:99
