08798,1999:12:15:03:09:00,1999:12:16:03:18:00,14,34,C
08798,1999:12:16:03:18:00,1999:12:16:07:29:00,14,34,C
08798,1999:12:16:07:29:00,1999:12:17:02:44:00,14,20,C
08798,1999:12:17:02:44:00,1999:12:17:05:42:00,14,20,C
08798,1999:12:17:05:42:00,1999:12:17:09:38:00,14,20,C
08798,1999:12:17:09:38:00,1999:12:17:19:07:00,14,20,C
08798,1999:12:17:19:07:00,1999:12:18:13:56:00,13,7,C
08798,1999:12:18:13:56:00,1999:12:18:17:32:00,13,7,C
08798,1999:12:18:20:12:00,1999:12:19:20:18:00,13,7,C
08798,1999:12:19:20:18:00,1999:12:20:01:10:00,13,20,C
08798,1999:12:20:10:31:00,1999:12:21:10:38:00,14,35,C
08803,1999:12:16:17:39:00,1999:12:17:18:37:00,14,10,C
08803,1999:12:20:23:30:00,1999:12:21:23:46:00,13,45,C
08806,1999:12:19:01:40:00,1999:12:20:01:47:00,19,37,C
08806,1999:12:20:01:47:00,1999:12:20:04:19:00,19,37,C
08806,1999:12:20:04:19:00,1999:12:20:16:17:00,19,37,C
08806,1999:12:20:16:17:00,1999:12:20:19:56:00,19,37,C
08806,1999:12:20:19:56:00,1999:12:20:22:35:00,19,37,C
08806,1999:12:20:22:35:00,1999:12:21:01:18:00,19,24,C
08806,1999:12:21:18:52:00,1999:12:22:19:08:00,19,11,M
08806,1999:12:22:19:08:00,1999:12:23:03:18:00,19,1,C
08806,1999:12:23:03:18:00,1999:12:23:10:11:00,19,1,C
08806,1999:12:23:10:11:00,1999:12:23:19:40:00,19,1,C
08806,1999:12:23:19:40:00,1999:12:24:05:36:00,19,14,C
08806,1999:12:24:05:36:00,1999:12:24:16:03:00,19,14,C
08806,1999:12:24:17:19:00,1999:12:25:18:03:00,20,27,C
08806,1999:12:25:18:03:00,1999:12:26:04:29:00,20,41,C
08806,1999:12:26:04:29:00,1999:12:26:16:21:00,20,41,C
08807,1999:12:19:09:03:00,1999:12:20:09:17:00,11,43,C
08807,1999:12:20:09:17:00,1999:12:20:15:26:00,11,43,C
08807,1999:12:21:01:12:00,1999:12:22:01:23:00,11,15,C
08807,1999:12:22:01:23:00,1999:12:22:02:32:00,11,15,M
08807,1999:12:24:20:50:00,1999:12:25:21:11:00,12,25,C
08810,1999:12:29:06:32:00,1999:12:30:06:39:00,37,6,C
08813,2000:01:01:22:20:00,2000:01:02:22:37:00,17,7,C
08815,2000:01:02:04:13:00,2000:01:03:04:36:00,8,21,C
08816,2000:01:05:06:45:00,2000:01:06:07:06:00,23,42,C
08819,2000:01:06:09:25:00,2000:01:07:09:33:00,10,39,C
08819,2000:01:07:09:33:00,2000:01:07:14:02:00,10,39,C
08819,2000:01:07:14:02:00,2000:01:07:15:19:00,10,39,C
08819,2000:01:07:15:19:00,2000:01:07:17:51:00,10,39,C
08819,2000:01:07:17:51:00,2000:01:07:19:07:00,10,39,C
08821,2000:01:08:20:35:00,2000:01:09:20:45:00,26,38,C
08824,2000:01:11:00:04:00,2000:01:12:00:41:00,13,33,M
08824,2000:01:12:00:41:00,2000:01:12:04:17:00,13,33,C
08824,2000:01:12:04:17:00,2000:01:12:13:19:00,13,33,C
08824,2000:01:12:13:19:00,2000:01:12:20:02:00,13,33,C
08824,2000:01:12:20:02:00,2000:01:12:23:22:00,13,33,C
08824,2000:01:12:23:22:00,2000:01:13:15:21:00,13,18,C
08824,2000:01:14:20:11:00,2000:01:15:20:19:00,13,6,C
08824,2000:01:17:09:36:00,2000:01:18:10:48:00,13,44,M
08829,2000:01:14:19:08:00,2000:01:15:19:21:00,17,26,C
08829,2000:01:15:19:42:00,2000:01:16:19:48:00,15,10,C
08829,2000:01:16:21:44:00,2000:01:17:21:50:00,16,4,C
08829,2000:01:18:11:18:00,2000:01:19:11:24:00,15,33,C
08828,2000:01:11:11:35:00,2000:01:12:11:46:00,19,45,C
08831,2000:01:17:17:07:00,2000:01:18:17:44:00,18,0,M
08833,2000:01:18:10:30:00,2000:01:19:10:42:00,17,0,C
08842,2000:01:23:21:27:00,2000:01:24:21:34:00,17,24,C
08842,2000:01:24:21:34:00,2000:01:25:06:26:00,16,37,C
08841,2000:01:23:22:06:00,2000:01:24:22:15:00,29,30,C
08841,2000:01:24:22:15:00,2000:01:25:01:50:00,29,17,C
08841,2000:01:25:01:50:00,2000:01:25:15:36:00,29,17,C
08841,2000:01:27:19:45:00,2000:01:28:20:38:00,30,22,C
08845,2000:01:25:06:02:00,2000:01:26:06:10:00,14,10,C
08848,2000:01:29:18:11:00,2000:01:30:18:32:00,9,27,C
08851,2000:01:30:10:58:00,2000:01:31:11:05:00,27,29,C
08851,2000:02:03:00:17:00,2000:02:04:00:42:00,26,23,C
08851,2000:02:04:00:42:00,2000:02:04:04:01:00,26,23,C
08851,2000:02:04:18:17:00,2000:02:05:18:32:00,25,35,C
08858,2000:02:05:02:15:00,2000:02:06:02:36:00,26,40,C
08858,2000:02:06:02:36:00,2000:02:06:07:22:00,26,40,C
08858,2000:02:07:08:42:00,2000:02:08:09:18:00,27,14,M
08858,2000:02:08:09:18:00,2000:02:08:12:50:00,27,14,C
08858,2000:02:08:12:50:00,2000:02:09:01:09:00,28,1,C
08858,2000:02:09:01:40:00,2000:02:10:02:39:00,27,12,C
08858,2000:02:10:14:55:00,2000:02:11:15:04:00,27,23,C
08858,2000:02:11:15:04:00,2000:02:12:04:31:00,24,38,M
08861,2000:02:05:21:03:00,2000:02:06:21:09:00,8,29,C
08861,2000:02:06:21:09:00,2000:02:06:22:07:00,8,29,C
08861,2000:02:06:22:07:00,2000:02:07:17:09:00,7,41,C
08861,2000:02:07:17:09:00,2000:02:07:18:20:00,7,41,C
08861,2000:02:07:18:20:00,2000:02:07:18:38:00,7,41,C
08861,2000:02:07:18:38:00,2000:02:07:23:37:00,7,41,C
08856,2000:02:07:05:22:00,2000:02:08:05:29:00,14,5,C
08853,2000:02:08:19:15:00,2000:02:09:20:59:00,13,41,C
08868,2000:02:09:00:20:00,2000:02:10:00:34:00,24,20,C
08868,2000:02:10:00:34:00,2000:02:10:01:14:00,24,20,C
08869,2000:02:15:15:36:00,2000:02:16:15:54:00,23,7,C
08869,2000:02:16:18:41:00,2000:02:17:19:05:00,23,21,M
08869,2000:02:17:19:05:00,2000:02:18:08:58:00,22,34,C
08872,2000:02:16:20:17:00,2000:02:17:21:07:00,28,3,M
08882,2000:02:24:03:24:00,2000:02:25:03:44:00,15,20,C
08882,2000:02:26:15:23:00,2000:02:27:15:29:00,16,7,C
08882,2000:02:27:15:29:00,2000:02:27:15:55:00,16,7,C
08882,2000:02:27:15:55:00,2000:02:27:16:29:00,16,7,C
08882,2000:02:27:16:29:00,2000:02:27:23:04:00,16,7,C
08882,2000:02:28:16:06:00,2000:02:29:16:14:00,16,32,C
08882,2000:02:29:16:14:00,2000:02:29:17:14:00,16,32,C
08882,2000:02:29:17:14:00,2000:03:01:17:51:00,18,45,C
08882,2000:03:01:17:51:00,2000:03:01:18:34:00,18,45,C
08889,2000:02:25:06:14:00,2000:02:26:06:35:00,21,45,C
08889,2000:02:26:06:35:00,2000:02:26:01:03:00,21,45,M
08889,2000:02:26:06:49:00,2000:02:27:06:57:00,21,32,C
08889,2000:03:02:11:38:00,2000:03:03:12:38:00,20,33,C
08879,2000:02:24:04:56:00,2000:02:25:05:08:00,22,27,C
08888,2000:02:24:08:54:00,2000:02:25:09:48:00,36,43,C
08891,2000:02:28:11:16:00,2000:02:29:11:30:00,15,21,C
08891,2000:02:29:11:30:00,2000:02:29:15:15:00,15,21,C
08891,2000:03:01:15:00:00,2000:03:02:15:44:00,16,6,C
08891,2000:03:04:08:56:00,2000:03:05:09:07:00,15,43,C
08899,2000:03:03:16:18:00,2000:03:04:17:59:00,11,19,C
08899,2000:03:07:17:54:00,2000:03:08:18:01:00,11,34,C
08898,2000:03:04:03:37:00,2000:03:05:03:53:00,15,34,C
08898,2000:03:05:03:53:00,2000:03:05:04:23:00,15,34,C
08898,2000:03:05:04:23:00,2000:03:05:05:19:00,15,34,C
08898,2000:03:05:05:19:00,2000:03:05:06:53:00,15,34,C
08898,2000:03:05:06:53:00,2000:03:05:09:57:00,15,34,C
08898,2000:03:05:09:57:00,2000:03:05:15:32:00,15,34,C
08898,2000:03:05:15:32:00,2000:03:05:16:10:00,15,34,C
08898,2000:03:05:16:10:00,2000:03:05:16:44:00,15,34,C
08898,2000:03:05:16:44:00,2000:03:06:12:06:00,13,20,C
08906,2000:03:09:10:32:00,2000:03:10:10:39:00,16,41,C
08906,2000:03:10:10:39:00,2000:03:10:11:07:00,16,41,C
08906,2000:03:10:11:07:00,2000:03:10:16:41:00,16,41,C
08906,2000:03:10:16:41:00,2000:03:10:18:06:00,16,41,C
08906,2000:03:10:18:06:00,2000:03:10:19:24:00,16,41,C
08906,2000:03:10:19:24:00,2000:03:10:20:17:00,16,41,C
08906,2000:03:10:20:17:00,2000:03:10:20:43:00,16,41,C
08906,2000:03:10:20:43:00,2000:03:10:21:19:00,16,41,C
08906,2000:03:10:21:19:00,2000:03:10:23:22:00,16,41,C
08906,2000:03:10:23:22:00,2000:03:10:23:36:00,16,41,C
08906,2000:03:10:23:36:00,2000:03:11:00:24:00,16,30,C
08906,2000:03:11:00:24:00,2000:03:11:09:35:00,16,30,M
08906,2000:03:11:09:35:00,2000:03:11:11:19:00,16,30,C
08906,2000:03:11:11:19:00,2000:03:11:17:38:00,16,30,C
08906,2000:03:11:17:38:00,2000:03:12:06:31:00,16,17,C
08906,2000:03:12:06:31:00,2000:03:12:09:27:00,16,17,C
08906,2000:03:12:09:27:00,2000:03:12:12:34:00,16,17,C
08906,2000:03:12:12:34:00,2000:03:12:23:14:00,16,17,C
08906,2000:03:12:23:14:00,2000:03:12:23:43:00,16,17,M
08906,2000:03:12:23:43:00,2000:03:13:05:14:00,15,4,C
08906,2000:03:13:05:14:00,2000:03:13:07:38:00,15,4,C
08906,2000:03:13:07:38:00,2000:03:13:08:36:00,15,4,C
08906,2000:03:13:08:36:00,2000:03:13:09:57:00,15,4,C
08906,2000:03:13:09:57:00,2000:03:13:11:01:00,15,4,M
08906,2000:03:13:11:01:00,2000:03:13:16:28:00,15,4,C
08906,2000:03:13:16:28:00,2000:03:14:05:20:00,16,8,C
08906,2000:03:14:05:20:00,2000:03:14:20:57:00,16,8,C
08906,2000:03:14:20:57:00,2000:03:15:18:43:00,16,23,M
08906,2000:03:15:18:43:00,2000:03:16:04:25:00,16,34,C
08906,2000:03:16:04:25:00,2000:03:16:11:20:00,16,34,C
08906,2000:03:16:11:20:00,2000:03:16:15:00:00,16,34,C
08906,2000:03:16:15:00:00,2000:03:16:15:30:00,16,34,C
08906,2000:03:16:15:30:00,2000:03:16:18:47:00,16,34,C
08904,2000:03:10:14:22:00,2000:03:11:14:46:00,25,45,C
08904,2000:03:11:14:46:00,2000:03:11:21:40:00,25,45,C
08910,2000:03:13:08:56:00,2000:03:14:09:18:00,9,42,C
08910,2000:03:14:09:18:00,2000:03:14:17:44:00,9,42,C
08910,2000:03:14:17:44:00,2000:03:14:21:12:00,9,42,C
08910,2000:03:15:14:05:00,2000:03:16:14:37:00,11,17,C
08910,2000:03:16:14:37:00,2000:03:16:20:52:00,11,17,C
08910,2000:03:16:20:52:00,2000:03:16:22:40:00,11,17,C
08910,2000:03:16:22:40:00,2000:03:17:08:31:00,11,4,C
08910,2000:03:17:08:31:00,2000:03:17:09:40:00,11,4,C
08910,2000:03:17:23:13:00,2000:03:18:23:53:00,11,9,M
08910,2000:03:18:23:53:00,2000:03:19:09:22:00,11,24,C
08910,2000:03:19:09:22:00,2000:03:19:12:00:00,11,24,C
08910,2000:03:19:12:00:00,2000:03:20:07:33:00,12,37,C
08910,2000:03:20:07:33:00,2000:03:20:11:04:00,12,37,C
08910,2000:03:20:11:04:00,2000:03:20:16:50:00,12,37,M
08910,2000:03:20:16:50:00,2000:03:20:18:20:00,12,37,C
08901,2000:03:12:17:15:00,2000:03:13:17:43:00,12,36,C
08913,2000:03:15:03:39:00,2000:03:16:03:47:00,16,43,C
08913,2000:03:16:17:08:00,2000:03:17:17:21:00,16,28,C
08913,2000:03:21:10:47:00,2000:03:22:11:15:00,16,38,C
08909,2000:03:17:21:50:00,2000:03:18:22:21:00,29,12,C
08918,2000:03:19:14:52:00,2000:03:20:15:04:00,32,27,C
08918,2000:03:20:15:04:00,2000:03:21:14:35:00,32,40,M
08921,2000:03:24:22:31:00,2000:03:25:22:52:00,17,9,C
08917,2000:03:21:07:15:00,2000:03:22:07:31:00,19,35,C
08917,2000:03:22:07:31:00,2000:03:22:17:46:00,19,35,C
08917,2000:03:22:17:46:00,2000:03:22:18:22:00,19,35,C
08915,2000:03:22:06:09:00,2000:03:23:06:17:00,23,14,C
08926,2000:03:24:09:36:00,2000:03:25:09:47:00,10,45,C
08926,2000:03:25:09:47:00,2000:03:25:12:28:00,10,45,C
08926,2000:03:25:12:28:00,2000:03:25:13:39:00,10,45,C
08926,2000:03:25:13:39:00,2000:03:25:22:25:00,10,45,C
08916,2000:03:25:14:46:00,2000:03:26:15:25:00,12,41,C
08931,2000:03:26:07:46:00,2000:03:27:08:06:00,14,33,C
08936,2000:03:30:06:22:00,2000:03:31:07:23:00,16,44,M
08936,2000:03:31:07:23:00,2000:03:31:09:38:00,16,44,C
08936,2000:03:31:09:38:00,2000:03:31:11:49:00,16,44,C
08936,2000:03:31:11:49:00,2000:03:31:22:53:00,16,44,C
08936,2000:03:31:22:53:00,2000:03:31:23:49:00,16,44,C
08936,2000:03:31:23:49:00,2000:04:01:05:30:00,15,33,C
08936,2000:04:01:16:58:00,2000:04:02:18:31:00,15,19,C
08925,2000:03:29:13:49:00,2000:03:30:14:14:00,17,21,C
08925,2000:03:30:14:14:00,2000:03:30:14:49:00,17,21,C
08925,2000:03:30:14:49:00,2000:03:30:15:24:00,17,21,C
08925,2000:03:30:18:42:00,2000:03:31:19:05:00,18,34,M
08935,2000:03:29:22:28:00,2000:03:30:22:40:00,7,19,C
08939,2000:03:31:11:37:00,2000:04:01:12:04:00,22,42,C
08939,2000:04:01:12:04:00,2000:04:01:18:13:00,22,42,C
08939,2000:04:01:18:13:00,2000:04:02:08:47:00,23,29,C
08948,2000:04:05:02:18:00,2000:04:06:02:38:00,15,42,M
08948,2000:04:06:02:38:00,2000:04:06:18:51:00,15,42,C
08948,2000:04:06:18:51:00,2000:04:07:01:15:00,15,28,C
08948,2000:04:07:01:15:00,2000:04:07:17:54:00,15,28,C
08948,2000:04:07:17:54:00,2000:04:08:02:50:00,14,14,M
08948,2000:04:08:02:50:00,2000:04:08:07:22:00,14,14,C
08948,2000:04:08:07:22:00,2000:04:08:07:41:00,14,14,C
08948,2000:04:08:07:41:00,2000:04:08:09:24:00,14,14,C
08948,2000:04:08:09:24:00,2000:04:08:09:49:00,14,14,C
08948,2000:04:08:09:49:00,2000:04:08:14:10:00,14,14,C
08948,2000:04:08:14:10:00,2000:04:08:14:32:00,14,14,C
08948,2000:04:08:14:32:00,2000:04:08:18:48:00,14,14,C
08948,2000:04:08:18:48:00,2000:04:08:20:49:00,14,14,M
08948,2000:04:08:20:49:00,2000:04:09:00:41:00,15,0,C
08948,2000:04:09:00:41:00,2000:04:09:04:23:00,15,0,M
08948,2000:04:09:04:23:00,2000:04:09:15:34:00,15,0,C
08948,2000:04:09:15:34:00,2000:04:09:23:55:00,15,0,M
08948,2000:04:09:23:55:00,2000:04:10:00:32:00,15,13,C
08948,2000:04:10:00:32:00,2000:04:10:08:07:00,15,13,C
08948,2000:04:10:08:07:00,2000:04:10:20:24:00,15,13,C
08948,2000:04:10:20:24:00,2000:04:10:21:17:00,15,13,C
08948,2000:04:10:21:17:00,2000:04:11:03:48:00,15,26,C
08948,2000:04:11:03:48:00,2000:04:11:07:13:00,15,26,C
08948,2000:04:11:07:13:00,2000:04:11:07:57:00,15,26,C
08948,2000:04:11:07:57:00,2000:04:11:18:17:00,15,26,M
08948,2000:04:11:18:17:00,2000:04:11:23:45:00,15,26,M
08948,2000:04:11:23:45:00,2000:04:12:03:50:00,15,39,M
08948,2000:04:12:03:50:00,2000:04:12:06:33:00,15,39,C
08948,2000:04:12:06:33:00,2000:04:12:09:41:00,15,39,C
08948,2000:04:12:09:41:00,2000:04:12:19:04:00,15,39,C
08940,2000:04:05:10:04:00,2000:04:06:10:36:00,12,26,C
08955,2000:04:14:00:00:00,2000:04:15:00:13:00,22,20,C
08955,2000:04:15:00:13:00,2000:04:15:10:22:00,22,20,M
08955,2000:04:15:10:22:00,2000:04:15:13:50:00,22,20,C
08955,2000:04:15:13:50:00,2000:04:15:14:53:00,22,20,M
08955,2000:04:15:14:53:00,2000:04:15:19:11:00,22,20,C
08955,2000:04:15:19:11:00,2000:04:15:21:49:00,22,20,C
08955,2000:04:15:21:49:00,2000:04:16:00:21:00,22,7,C
08955,2000:04:16:00:21:00,2000:04:16:03:12:00,22,7,C
08955,2000:04:16:03:12:00,2000:04:16:06:06:00,22,7,C
08955,2000:04:16:06:06:00,2000:04:16:21:37:00,22,7,C
08955,2000:04:16:21:37:00,2000:04:17:00:35:00,21,6,C
08955,2000:04:17:00:35:00,2000:04:17:17:39:00,21,6,C
08955,2000:04:19:21:32:00,2000:04:20:22:01:00,21,45,C
08959,2000:04:15:16:27:00,2000:04:16:16:33:00,17,27,C
08963,2000:04:17:07:58:00,2000:04:18:08:08:00,16,8,C
08963,2000:04:18:08:08:00,2000:04:18:11:58:00,16,8,C
08963,2000:04:18:11:58:00,2000:04:18:14:22:00,16,8,C
08963,2000:04:18:14:22:00,2000:04:19:05:51:00,16,5,C
08963,2000:04:19:05:51:00,2000:04:19:06:11:00,16,5,C
08963,2000:04:19:06:11:00,2000:04:19:23:03:00,16,5,C
08963,2000:04:19:23:03:00,2000:04:20:01:06:00,15,18,C
08963,2000:04:20:01:06:00,2000:04:20:19:44:00,15,18,C
08963,2000:04:20:19:44:00,2000:04:21:01:02:00,16,32,C
08963,2000:04:21:01:02:00,2000:04:21:09:34:00,16,32,C
08963,2000:04:21:09:34:00,2000:04:21:15:11:00,16,32,C
08963,2000:04:21:15:11:00,2000:04:21:15:26:00,16,32,C
08963,2000:04:21:15:26:00,2000:04:21:19:36:00,16,32,C
08963,2000:04:21:19:36:00,2000:04:21:20:41:00,16,32,C
08963,2000:04:21:20:41:00,2000:04:21:23:55:00,16,32,C
08963,2000:04:21:23:55:00,2000:04:22:03:11:00,16,45,C
08963,2000:04:22:03:11:00,2000:04:22:06:11:00,16,45,C
08967,2000:04:20:21:42:00,2000:04:21:22:06:00,21,36,C
08967,2000:04:22:05:58:00,2000:04:23:06:33:00,22,10,C
08967,2000:04:23:06:33:00,2000:04:24:01:26:00,22,4,C
08967,2000:04:24:01:26:00,2000:04:24:20:07:00,22,4,C
08967,2000:04:24:20:07:00,2000:04:25:18:09:00,22,17,C
08967,2000:04:25:18:52:00,2000:04:26:19:11:00,23,29,C
08967,2000:04:26:19:11:00,2000:04:26:21:57:00,23,29,C
08967,2000:04:26:21:57:00,2000:04:27:06:57:00,23,43,C
08967,2000:04:27:06:57:00,2000:04:27:15:06:00,23,43,C
08966,2000:04:19:20:45:00,2000:04:20:21:14:00,13,38,C
08971,2000:04:23:08:34:00,2000:04:24:08:40:00,18,27,C
08971,2000:04:25:23:00:00,2000:04:26:23:08:00,18,2,C
08971,2000:04:26:23:08:00,2000:04:27:18:32:00,18,12,C
08970,2000:04:22:13:44:00,2000:04:23:13:53:00,15,42,C
08970,2000:04:24:03:31:00,2000:04:25:03:40:00,15,16,C
08970,2000:04:25:07:38:00,2000:04:26:07:51:00,15,4,C
08970,2000:04:26:07:51:00,2000:04:26:09:28:00,15,4,C
08970,2000:04:26:09:28:00,2000:04:26:12:51:00,15,4,C
08970,2000:04:26:12:51:00,2000:04:27:03:58:00,15,10,C
08970,2000:04:27:03:58:00,2000:04:27:05:57:00,15,10,C
08970,2000:04:27:05:57:00,2000:04:27:08:13:00,15,10,C
08970,2000:04:27:08:13:00,2000:04:27:08:48:00,15,10,C
08970,2000:04:27:08:48:00,2000:04:27:10:47:00,15,10,C
08970,2000:04:28:05:25:00,2000:04:29:05:30:00,13,36,C
08970,2000:04:29:05:30:00,2000:04:29:13:45:00,13,36,C
08972,2000:04:21:18:51:00,2000:04:22:19:23:00,32,10,C
08972,2000:04:22:19:23:00,2000:04:22:20:41:00,32,10,C
08972,2000:04:22:20:41:00,2000:04:22:21:37:00,32,10,C
08972,2000:04:22:21:37:00,2000:04:22:21:56:00,32,10,C
08972,2000:04:22:21:56:00,2000:04:22:23:57:00,32,10,C
08972,2000:04:23:03:33:00,2000:04:24:03:40:00,34,34,C
08972,2000:04:24:03:40:00,2000:04:24:17:52:00,34,34,C
08972,2000:04:24:17:52:00,2000:04:24:18:13:00,34,34,C
08976,2000:04:28:11:23:00,2000:04:29:12:34:00,11,11,C
08976,2000:04:29:12:34:00,2000:04:30:08:31:00,11,28,C
08982,2000:05:03:19:12:00,2000:05:04:19:29:00,20,6,C
08982,2000:05:04:19:29:00,2000:05:05:02:35:00,20,6,C
08990,2000:05:08:03:00:00,2000:05:09:03:09:00,14,34,C
08990,2000:05:09:19:26:00,2000:05:10:20:14:00,14,19,C
08990,2000:05:12:11:54:00,2000:05:13:12:03:00,15,22,C
08983,2000:05:08:12:07:00,2000:05:09:12:15:00,25,7,C
08989,2000:05:08:17:28:00,2000:05:09:17:43:00,16,11,C
08989,2000:05:09:17:43:00,2000:05:09:19:33:00,16,11,C
08989,2000:05:09:19:33:00,2000:05:09:20:53:00,16,11,C
08989,2000:05:09:20:53:00,2000:05:10:02:13:00,17,2,C
08989,2000:05:10:02:13:00,2000:05:10:08:27:00,17,2,C
08993,2000:05:10:00:44:00,2000:05:11:01:04:00,23,19,C
08993,2000:05:12:10:55:00,2000:05:13:11:12:00,23,44,C
08993,2000:05:13:11:12:00,2000:05:13:21:03:00,23,44,C
08993,2000:05:13:21:03:00,2000:05:13:00:20:00,23,44,C
08996,2000:05:13:09:14:00,2000:05:14:10:00:00,22,44,C
08996,2000:05:14:10:00:00,2000:05:14:10:45:00,22,44,C
08996,2000:05:16:00:09:00,2000:05:17:00:27:00,20,5,C
08996,2000:05:17:00:27:00,2000:05:17:05:07:00,20,5,C
08996,2000:05:17:05:07:00,2000:05:17:11:20:00,20,5,C
08996,2000:05:17:11:20:00,2000:05:17:13:30:00,20,5,C
08996,2000:05:17:13:30:00,2000:05:17:14:47:00,20,5,C
08996,2000:05:17:14:47:00,2000:05:17:21:32:00,20,5,C
08996,2000:05:17:21:32:00,2000:05:17:23:59:00,20,5,C
08996,2000:05:17:23:59:00,2000:05:18:01:56:00,21,10,C
08996,2000:05:19:20:17:00,2000:05:20:20:27:00,21,35,C
08996,2000:05:20:20:27:00,2000:05:20:21:24:00,21,35,C
08998,2000:05:14:00:40:00,2000:05:15:00:48:00,13,40,C
08998,2000:05:15:00:48:00,2000:05:15:15:35:00,13,40,C
08998,2000:05:15:15:35:00,2000:05:15:16:49:00,13,40,M
08998,2000:05:15:16:49:00,2000:05:15:18:36:00,13,40,C
08998,2000:05:15:18:36:00,2000:05:16:01:11:00,14,27,C
08998,2000:05:16:01:11:00,2000:05:16:02:04:00,14,27,C
08998,2000:05:16:02:04:00,2000:05:16:04:16:00,14,27,C
08998,2000:05:16:04:16:00,2000:05:16:05:33:00,14,27,C
08998,2000:05:16:05:33:00,2000:05:17:04:57:00,13,14,C
08998,2000:05:17:04:57:00,2000:05:17:09:47:00,13,14,C
08998,2000:05:17:09:57:00,2000:05:18:10:12:00,13,2,C
08998,2000:05:18:10:12:00,2000:05:18:14:36:00,13,2,C
08998,2000:05:18:14:36:00,2000:05:18:22:10:00,13,2,C
08998,2000:05:19:00:41:00,2000:05:20:00:56:00,12,23,C
08998,2000:05:20:00:56:00,2000:05:20:03:34:00,12,23,C
08998,2000:05:20:03:34:00,2000:05:20:05:44:00,12,23,C
08998,2000:05:20:06:30:00,2000:05:21:06:38:00,12,36,C
09002,2000:05:16:03:26:00,2000:05:17:03:55:00,18,43,C
09002,2000:05:17:03:55:00,2000:05:17:12:12:00,18,43,C
09002,2000:05:17:12:12:00,2000:05:17:20:26:00,18,43,C
09002,2000:05:17:20:26:00,2000:05:18:05:34:00,18,28,C
09002,2000:05:18:05:34:00,2000:05:18:05:51:00,18,28,C
09002,2000:05:18:05:51:00,2000:05:18:07:56:00,18,28,C
09002,2000:05:18:07:56:00,2000:05:18:11:30:00,18,28,C
09002,2000:05:18:11:30:00,2000:05:18:13:25:00,18,28,C
09002,2000:05:18:13:25:00,2000:05:18:15:59:00,18,28,M
09002,2000:05:18:15:59:00,2000:05:18:17:27:00,18,28,C
09002,2000:05:18:17:27:00,2000:05:18:00:13:00,18,28,C
09002,2000:05:18:08:20:00,2000:05:19:08:39:00,18,17,C
09002,2000:05:19:08:39:00,2000:05:19:11:18:00,18,17,C
09002,2000:05:19:11:18:00,2000:05:19:15:26:00,18,17,C
09002,2000:05:19:16:57:00,2000:05:20:17:15:00,18,4,C
09002,2000:05:22:12:47:00,2000:05:23:12:56:00,20,36,C
09002,2000:05:23:12:56:00,2000:05:23:20:40:00,20,36,C
09002,2000:05:23:20:40:00,2000:05:23:21:01:00,20,36,C
09004,2000:05:19:04:34:00,2000:05:20:04:41:00,12,8,C
09004,2000:05:20:16:38:00,2000:05:21:16:51:00,12,20,C
08999,2000:05:19:21:49:00,2000:05:20:22:01:00,19,22,C
09010,2000:05:19:22:23:00,2000:05:20:22:40:00,20,45,C
09011,2000:05:20:00:07:00,2000:05:21:00:19:00,17,39,C
09017,2000:05:27:14:17:00,2000:05:28:14:23:00,13,28,C
09017,2000:05:28:14:23:00,2000:05:28:16:27:00,13,28,C
09026,2000:06:03:01:00:00,2000:06:04:01:20:00,20,35,C
09026,2000:06:04:01:20:00,2000:06:04:01:49:00,20,35,C
09026,2000:06:04:01:49:00,2000:06:04:04:53:00,20,35,C
09026,2000:06:04:04:53:00,2000:06:04:06:34:00,20,35,C
09026,2000:06:04:06:34:00,2000:06:04:09:59:00,20,35,C
09026,2000:06:04:09:59:00,2000:06:04:13:34:00,20,35,C
09026,2000:06:04:13:34:00,2000:06:04:20:25:00,20,35,C
09026,2000:06:04:20:25:00,2000:06:05:18:47:00,21,23,C
09026,2000:06:05:18:47:00,2000:06:06:08:34:00,21,10,C
09026,2000:06:06:08:34:00,2000:06:06:08:54:00,21,10,C
09026,2000:06:06:08:54:00,2000:06:06:11:29:00,21,10,C
09026,2000:06:06:11:29:00,2000:06:06:12:25:00,21,10,C
09026,2000:06:06:12:25:00,2000:06:06:13:28:00,21,10,M
09026,2000:06:06:13:28:00,2000:06:06:13:46:00,21,10,X
09026,2000:06:06:13:46:00,2000:06:06:14:11:00,21,10,M
09026,2000:06:06:14:11:00,2000:06:06:15:40:00,21,10,X
09026,2000:06:06:15:40:00,2000:06:07:12:03:00,20,3,C
09026,2000:06:07:12:03:00,2000:06:07:12:36:00,20,3,C
09026,2000:06:07:12:36:00,2000:06:07:16:06:00,20,3,X
09026,2000:06:07:16:06:00,2000:06:07:21:28:00,20,3,C
09026,2000:06:07:21:28:00,2000:06:08:04:46:00,20,16,C
09026,2000:06:08:04:46:00,2000:06:08:05:33:00,20,16,C
09026,2000:06:08:05:33:00,2000:06:08:09:46:00,20,16,C
09026,2000:06:08:09:46:00,2000:06:08:16:04:00,20,16,C
09026,2000:06:08:16:04:00,2000:06:08:23:42:00,20,16,C
09026,2000:06:08:23:42:00,2000:06:09:20:57:00,22,30,C
09026,2000:06:09:20:57:00,2000:06:10:17:19:00,22,42,M
09028,2000:06:01:09:00:00,2000:06:02:10:31:00,6,13,C
09028,2000:06:04:10:39:00,2000:06:05:10:51:00,10,28,C
