time,col,x,y,level,time
20000107,8819,10,39,C,17:18
20000107,8819,10,39,C,15:12
20000107,8819,10,39,C,13:51
20000107,8819,10,39,C,09:25
20000107,8819,10,39,N,99:99
20000107,8820,16,57,N,99:99
20000107,8821,25,67,N,99:99
20000108,8810,38,91,N,99:99
20000108,8813,16,76,N,99:99
20000108,8814,11,61,N,99:99
20000108,8815,12,47,N,99:99
20000108,8816,20,70,N,99:99
20000108,8817,24,45,N,99:99
20000108,8819,9,54,N,99:99
20000108,8819,9,54,C,04:05
20000108,8819,9,54,N,99:99
20000108,8819,9,54,C,18:36
20000108,8819,9,54,C,17:18
20000108,8819,9,54,C,15:12
20000108,8819,9,54,C,13:51
20000108,8819,9,54,C,09:25
20000108,8820,15,45,N,99:99
20000108,8821,26,49,N,99:99
20000108,8821,26,49,C,22:17
20000108,8821,26,49,N,99:99
20000108,8822,16,11,N,99:99
20000109,8813,15,89,N,99:99
20000109,8814,11,74,N,99:99
20000109,8816,20,83,N,99:99
20000109,8819,10,66,N,99:99
20000109,8819,10,66,C,08:15
20000109,8819,10,66,N,99:99
20000109,8819,10,66,C,04:05
20000109,8820,15,32,N,99:99
20000109,8821,26,38,N,99:99
20000109,8821,26,38,C,20:35
20000109,8821,26,38,N,99:99
20000109,8821,26,38,C,22:17
20000109,8822,16,24,N,99:99
20000109,8823,31,50,N,99:99
20000110,8813,15,91,N,99:99
20000110,8814,11,86,N,99:99
20000110,8816,20,91,N,99:99
20000110,8819,10,79,N,99:99
20000110,8819,10,79,N,99:99
20000110,8819,10,79,C,08:15
20000110,8820,16,19,N,99:99
20000110,8821,26,27,N,99:99
20000110,8821,26,27,N,99:99
20000110,8821,26,27,C,20:35
20000110,8822,16,38,N,99:99
20000110,8823,32,38,N,99:99
20000110,8824,13,61,N,99:99
20000110,8824,13,61,C,18:47
20000110,8824,13,61,C,16:42
20000110,8824,13,61,C,15:36
20000110,8824,13,61,M,13:31
20000110,8824,13,61,C,08:51
20000110,8824,13,61,N,99:99
20000111,8820,15,5,N,99:99
20000111,8821,27,17,N,99:99
20000111,8822,16,55,N,99:99
20000111,8823,33,26,N,99:99
20000111,8824,13,48,N,99:99
20000111,8824,13,48,C,21:01
20000111,8824,13,48,C,20:40
20000111,8824,13,48,C,19:21
20000111,8824,13,48,C,18:12
20000111,8824,13,48,C,15:13
20000111,8824,13,48,C,09:42
20000111,8824,13,48,C,01:06
20000111,8824,13,48,N,99:99
20000111,8824,13,48,C,18:47
20000111,8824,13,48,C,16:42
20000111,8824,13,48,C,15:36
20000111,8824,13,48,M,13:31
20000111,8824,13,48,C,08:51
20000111,8825,11,44,N,99:99
20000112,8820,13,9,N,99:99
20000112,8821,28,2,N,99:99
20000112,8823,33,13,N,99:99
20000112,8824,13,33,N,99:99
20000112,8824,13,33,C,23:02
20000112,8824,13,33,C,19:55
20000112,8824,13,33,C,13:10
20000112,8824,13,33,C,03:44
20000112,8824,13,33,M,00:04
20000112,8824,13,33,N,99:99
20000112,8824,13,33,C,21:01
20000112,8824,13,33,C,20:40
20000112,8824,13,33,C,19:21
20000112,8824,13,33,C,18:12
20000112,8824,13,33,C,15:13
20000112,8824,13,33,C,09:42
20000112,8824,13,33,C,01:06
20000112,8825,11,31,N,99:99
20000112,8826,18,35,N,99:99
20000112,8827,11,34,N,99:99
20000112,8828,19,45,N,99:99
20000112,8828,19,45,C,11:35
20000112,8828,19,45,N,99:99
20000112,8829,16,64,N,99:99
20000112,8829,16,64,M,20:36
20000112,8829,16,64,C,18:15
20000112,8829,16,64,M,01:32
20000112,8829,16,64,N,99:99
20000112,8829,16,64,C,21:43
20000113,8820,14,22,N,99:99
20000113,8821,28,8,N,99:99
20000113,8823,32,1,N,99:99
20000113,8824,13,18,N,99:99
20000113,8824,13,18,C,15:10
20000113,8824,13,18,N,99:99
20000113,8824,13,18,C,23:02
20000113,8824,13,18,C,19:55
20000113,8824,13,18,C,13:10
20000113,8824,13,18,C,03:44
20000113,8824,13,18,M,00:04
20000113,8825,11,18,N,99:99
20000113,8826,18,49,N,99:99
20000113,8827,12,47,N,99:99
20000113,8827,12,47,C,18:25
20000113,8827,12,47,N,99:99
20000113,8828,20,31,N,99:99
20000113,8828,20,31,N,99:99
20000113,8828,20,31,C,11:35
20000113,8829,16,52,N,99:99
20000113,8829,16,52,C,20:40
20000113,8829,16,52,C,02:43
20000113,8829,16,52,N,99:99
20000113,8829,16,52,M,20:36
20000113,8829,16,52,C,18:15
20000113,8829,16,52,M,01:32
20000113,8830,9,3,N,99:99
20000113,8831,15,64,N,99:99
20000114,8820,15,34,N,99:99
20000114,8821,28,23,N,99:99
20000114,8823,32,14,N,99:99
20000114,8824,12,6,N,99:99
20000114,8824,12,6,N,99:99
20000114,8824,12,6,C,15:10
20000114,8826,18,62,N,99:99
20000114,8827,12,60,N,99:99
20000114,8827,12,60,C,17:06
20000114,8827,12,60,N,99:99
20000114,8827,12,60,C,18:25
20000114,8828,21,18,N,99:99
20000114,8829,15,38,N,99:99
20000114,8829,15,38,N,99:99
20000114,8829,15,38,C,20:40
20000114,8829,15,38,C,02:43
20000114,8830,10,16,N,99:99
20000114,8831,17,52,N,99:99
20000114,8832,16,17,N,99:99
20000114,8833,19,65,N,99:99
20000115,8821,28,37,N,99:99
20000115,8823,32,27,N,99:99
20000115,8824,13,6,N,99:99
20000115,8824,13,6,C,20:11
20000115,8824,13,6,N,99:99
20000115,8825,10,8,N,99:99
20000115,8826,18,73,N,99:99
20000115,8827,12,72,N,99:99
20000115,8827,12,72,C,10:29
20000115,8827,12,72,C,01:55
20000115,8827,12,72,N,99:99
20000115,8827,12,72,C,17:06
20000115,8828,21,5,N,99:99
20000115,8829,17,26,N,99:99
20000115,8829,17,26,C,19:08
20000115,8829,17,26,N,99:99
20000115,8830,10,30,N,99:99
20000115,8831,17,39,N,99:99
20000115,8832,17,30,N,99:99
20000115,8833,18,52,N,99:99
20000116,8821,28,48,N,99:99
20000116,8824,14,17,N,99:99
20000116,8824,14,17,N,99:99
20000116,8824,14,17,C,20:11
20000116,8826,18,85,N,99:99
20000116,8827,12,84,N,99:99
20000116,8827,12,84,N,99:99
20000116,8827,12,84,C,10:29
20000116,8827,12,84,C,01:55
20000116,8828,22,7,N,99:99
20000116,8829,15,10,N,99:99
20000116,8829,15,10,C,19:42
20000116,8829,15,10,N,99:99
20000116,8829,15,10,C,19:08
20000116,8831,18,26,N,99:99
20000116,8832,16,42,N,99:99
20000116,8833,18,40,N,99:99
20000116,8834,16,74,N,99:99
20000116,8835,8,43,N,99:99
20000117,8821,27,61,N,99:99
20000117,8824,13,31,N,99:99
20000117,8825,11,30,N,99:99
20000117,8826,18,91,N,99:99
20000117,8827,11,91,N,99:99
20000117,8828,22,22,N,99:99
20000117,8829,16,4,N,99:99
20000117,8829,16,4,C,21:44
20000117,8829,16,4,N,99:99
20000117,8829,16,4,C,19:42
20000117,8831,17,13,N,99:99
20000117,8832,16,53,N,99:99
20000117,8833,19,26,N,99:99
20000117,8834,16,87,N,99:99
20000117,8835,9,28,N,99:99
20000117,8836,12,35,N,99:99
20000118,8821,27,73,N,99:99
20000118,8824,13,44,N,99:99
20000118,8824,13,44,M,09:36
20000118,8824,13,44,N,99:99
20000118,8825,11,44,N,99:99
20000118,8828,23,34,N,99:99
20000118,8829,15,18,N,99:99
20000118,8829,15,18,N,99:99
20000118,8829,15,18,C,21:44
20000118,8830,14,63,N,99:99
20000118,8830,14,63,C,08:14
20000118,8830,14,63,N,99:99
20000118,8831,18,0,N,99:99
20000118,8831,18,0,M,17:07
20000118,8831,18,0,N,99:99
20000118,8832,18,68,N,99:99
20000118,8833,17,12,N,99:99
20000118,8834,15,91,N,99:99
20000118,8835,9,16,N,99:99
20000118,8836,12,23,N,99:99
20000119,8821,27,88,N,99:99
20000119,8824,12,57,N,99:99
20000119,8824,12,57,C,17:55
20000119,8824,12,57,N,99:99
20000119,8824,12,57,M,09:36
20000119,8828,23,47,N,99:99
20000119,8829,15,33,N,99:99
20000119,8829,15,33,C,11:18
20000119,8829,15,33,N,99:99
20000119,8830,15,78,N,99:99
20000119,8830,15,78,N,99:99
20000119,8830,15,78,C,08:14
20000119,8831,18,13,N,99:99
20000119,8831,18,13,N,99:99
20000119,8831,18,13,M,17:07
20000119,8832,14,77,N,99:99
20000119,8833,17,0,N,99:99
20000119,8833,17,0,C,10:30
20000119,8833,17,0,N,99:99
20000119,8836,12,10,N,99:99
20000119,8837,8,41,N,99:99
20000119,8838,12,52,N,99:99
20000120,8821,26,91,N,99:99
20000120,8824,13,71,N,99:99
20000120,8824,13,71,N,99:99
20000120,8824,13,71,C,17:55
20000120,8828,23,60,N,99:99
20000120,8829,16,46,N,99:99
20000120,8829,16,46,N,99:99
20000120,8829,16,46,C,11:18
20000120,8830,15,87,N,99:99
20000120,8831,18,26,N,99:99
20000120,8832,15,91,N,99:99
20000120,8833,17,12,N,99:99
20000120,8833,17,12,N,99:99
20000120,8833,17,12,C,10:30
20000120,8835,8,12,N,99:99
20000120,8836,13,2,N,99:99
20000120,8837,9,56,N,99:99
20000120,8838,12,39,N,99:99
20000121,8824,13,86,N,99:99
20000121,8829,17,59,N,99:99
20000121,8831,18,39,N,99:99
20000121,8833,17,25,N,99:99
20000121,8837,8,69,N,99:99
20000121,8837,8,69,C,11:33
20000121,8837,8,69,N,99:99
20000121,8838,12,26,N,99:99
20000121,8839,11,8,N,99:99
20000122,8829,16,73,N,99:99
20000122,8831,18,52,N,99:99
20000122,8831,18,52,M,17:55
20000122,8831,18,52,N,99:99
20000122,8833,18,38,N,99:99
20000122,8836,13,29,N,99:99
20000122,8837,7,83,N,99:99
20000122,8837,7,83,N,99:99
20000122,8837,7,83,C,11:33
20000122,8838,13,13,N,99:99
20000122,8839,12,21,N,99:99
20000122,8840,24,9,N,99:99
20000122,8841,28,57,N,99:99
20000123,8829,16,86,N,99:99
20000123,8831,17,67,N,99:99
20000123,8831,17,67,N,99:99
20000123,8831,17,67,M,17:55
20000123,8833,18,52,N,99:99
20000123,8835,11,52,N,99:99
20000123,8837,7,91,N,99:99
20000123,8838,12,0,N,99:99
20000123,8839,12,34,N,99:99
20000123,8840,24,4,N,99:99
20000123,8841,30,44,N,99:99
20000124,8829,17,91,N,99:99
20000124,8831,17,81,N,99:99
20000124,8833,18,65,N,99:99
20000124,8837,8,91,N,99:99
20000124,8838,12,14,N,99:99
20000124,8839,11,48,N,99:99
20000124,8840,24,19,N,99:99
20000124,8841,29,30,N,99:99
20000124,8841,29,30,C,22:06
20000124,8841,29,30,N,99:99
20000124,8842,17,24,N,99:99
20000124,8842,17,24,C,21:27
20000124,8842,17,24,N,99:99
20000124,8843,14,0,N,99:99
20000125,8831,17,91,N,99:99
20000125,8833,19,77,N,99:99
20000125,8838,12,29,N,99:99
20000125,8839,12,61,N,99:99
20000125,8840,24,34,N,99:99
20000125,8841,29,17,N,99:99
20000125,8841,29,17,C,15:30
20000125,8841,29,17,C,01:40
20000125,8841,29,17,N,99:99
20000125,8841,29,17,C,22:06
20000125,8842,16,37,N,99:99
20000125,8842,16,37,C,06:19
20000125,8842,16,37,N,99:99
20000125,8842,16,37,C,21:27
20000125,8843,15,12,N,99:99
20000125,8844,7,34,N,99:99
20000126,8831,16,91,N,99:99
20000126,8833,19,89,N,99:99
20000126,8839,11,78,N,99:99
20000126,8840,24,47,N,99:99
20000126,8841,29,5,N,99:99
20000126,8841,29,5,N,99:99
20000126,8841,29,5,C,15:30
20000126,8841,29,5,C,01:40
20000126,8842,17,51,N,99:99
20000126,8842,17,51,N,99:99
20000126,8842,17,51,C,06:19
20000126,8843,14,25,N,99:99
20000126,8844,5,46,N,99:99
20000126,8845,14,10,N,99:99
20000126,8845,14,10,C,06:02
20000126,8845,14,10,N,99:99
20000127,8833,20,91,N,99:99
20000127,8839,14,91,N,99:99
20000127,8840,25,63,N,99:99
20000127,8841,30,8,N,99:99
20000127,8842,17,66,N,99:99
20000127,8843,14,41,N,99:99
20000127,8844,4,61,N,99:99
20000127,8845,15,5,N,99:99
20000127,8845,15,5,N,99:99
20000127,8845,15,5,C,06:02
20000127,8846,37,38,N,99:99
20000127,8847,26,41,N,99:99
20000127,8848,7,64,N,99:99
20000128,8840,24,76,N,99:99
20000128,8841,30,22,N,99:99
20000128,8841,30,22,C,19:45
20000128,8841,30,22,N,99:99
20000128,8842,16,80,N,99:99
20000128,8844,5,74,N,99:99
20000128,8845,16,20,N,99:99
20000128,8846,38,26,N,99:99
20000128,8848,8,52,N,99:99
20000128,8848,8,52,C,06:46
20000128,8848,8,52,N,99:99
20000129,8841,30,35,N,99:99
20000129,8841,30,35,N,99:99
20000129,8841,30,35,C,19:45
20000129,8844,5,87,N,99:99
20000129,8845,16,34,N,99:99
20000129,8846,37,12,N,99:99
20000129,8848,9,40,N,99:99
20000129,8848,9,40,N,99:99
20000129,8848,9,40,C,06:46
20000129,8849,16,5,N,99:99
20000130,8841,30,46,N,99:99
20000130,8844,5,91,N,99:99
20000130,8845,17,47,N,99:99
20000130,8847,26,84,N,99:99
20000130,8848,9,27,N,99:99
20000130,8848,9,27,C,18:11
20000130,8848,9,27,N,99:99
20000130,8849,17,7,N,99:99
20000131,8841,30,60,N,99:99
20000131,8841,30,60,C,02:36
20000131,8841,30,60,C,01:47
20000131,8841,30,60,N,99:99
20000131,8845,16,62,N,99:99
20000131,8847,25,91,N,99:99
20000131,8848,9,13,N,99:99
20000131,8848,9,13,N,99:99
20000131,8848,9,13,C,18:11
20000131,8849,17,20,N,99:99
20000131,8850,18,11,N,99:99
20000131,8851,27,29,N,99:99
20000131,8851,27,29,C,10:58
20000131,8851,27,29,N,99:99
20000201,8841,31,74,N,99:99
20000201,8841,31,74,N,99:99
20000201,8841,31,74,C,02:36
20000201,8841,31,74,C,01:47
20000201,8845,16,75,N,99:99
20000201,8848,9,1,N,99:99
20000201,8850,17,3,N,99:99
20000201,8851,27,16,N,99:99
20000201,8851,27,16,N,99:99
20000201,8851,27,16,C,10:58
20000201,8852,10,0,N,99:99
20000202,8841,32,87,N,99:99
20000202,8845,16,88,N,99:99
20000202,8848,9,15,N,99:99
20000202,8851,27,3,N,99:99
20000202,8852,10,14,N,99:99
20000202,8853,10,50,N,99:99
20000202,8854,33,68,N,99:99
20000203,8841,32,91,N,99:99
20000203,8845,15,91,N,99:99
20000203,8848,8,30,N,99:99
20000203,8851,26,10,N,99:99
20000203,8852,10,26,N,99:99
20000203,8853,10,38,N,99:99
20000203,8854,35,57,N,99:99
20000203,8855,15,43,N,99:99
20000203,8856,13,67,N,99:99
20000204,8841,32,91,N,99:99
20000204,8848,8,43,N,99:99
20000204,8851,26,23,N,99:99
20000204,8851,26,23,C,03:48
20000204,8851,26,23,C,00:17
20000204,8851,26,23,N,99:99
20000204,8853,11,27,N,99:99
20000204,8854,34,46,N,99:99
20000204,8855,17,27,N,99:99
20000204,8856,13,55,N,99:99
20000204,8857,19,9,N,99:99
20000204,8858,24,59,N,99:99
20000204,8858,24,59,C,22:24
20000204,8858,24,59,C,21:13
20000204,8858,24,59,C,19:19
20000204,8858,24,59,C,17:56
20000204,8858,24,59,M,09:11
20000204,8858,24,59,N,99:99
20000204,8859,22,64,N,99:99
20000205,8848,8,57,N,99:99
20000205,8851,25,35,N,99:99
20000205,8851,25,35,C,18:17
20000205,8851,25,35,N,99:99
20000205,8851,25,35,C,03:48
20000205,8851,25,35,C,00:17
20000205,8853,12,15,N,99:99
20000205,8854,35,33,N,99:99
20000205,8856,13,45,N,99:99
20000205,8857,18,24,N,99:99
20000205,8858,26,51,N,99:99
20000205,8858,26,51,C,23:44
20000205,8858,26,51,X,19:17
20000205,8858,26,51,C,08:22
20000205,8858,26,51,N,99:99
20000205,8858,26,51,C,22:24
20000205,8858,26,51,C,21:13
20000205,8858,26,51,C,19:19
20000205,8858,26,51,C,17:56
20000205,8858,26,51,M,09:11
20000205,8859,22,79,N,99:99
20000205,8860,26,7,N,99:99
20000206,8848,8,70,N,99:99
20000206,8851,25,48,N,99:99
20000206,8851,25,48,C,18:49
20000206,8851,25,48,C,16:15
20000206,8851,25,48,N,99:99
20000206,8851,25,48,C,18:17
20000206,8853,13,0,N,99:99
20000206,8854,34,22,N,99:99
20000206,8856,13,32,N,99:99
20000206,8857,18,37,N,99:99
20000206,8858,26,40,N,99:99
20000206,8858,26,40,C,07:14
20000206,8858,26,40,C,02:15
20000206,8858,26,40,N,99:99
20000206,8858,26,40,C,23:44
20000206,8858,26,40,X,19:17
20000206,8858,26,40,C,08:22
20000206,8859,23,90,N,99:99
20000206,8860,26,20,N,99:99
20000206,8861,8,29,N,99:99
20000206,8861,8,29,C,21:56
20000206,8861,8,29,C,21:03
20000206,8861,8,29,N,99:99
20000207,8848,8,84,N,99:99
20000207,8851,24,61,N,99:99
20000207,8851,24,61,N,99:99
20000207,8851,24,61,C,18:49
20000207,8851,24,61,C,16:15
20000207,8853,13,15,N,99:99
20000207,8854,34,10,N,99:99
20000207,8856,13,18,N,99:99
20000207,8857,17,50,N,99:99
20000207,8858,27,27,N,99:99
20000207,8858,27,27,N,99:99
20000207,8858,27,27,C,07:14
20000207,8858,27,27,C,02:15
20000207,8860,30,33,N,99:99
20000207,8861,7,41,N,99:99
20000207,8861,7,41,C,23:23
20000207,8861,7,41,C,18:25
20000207,8861,7,41,C,18:14
20000207,8861,7,41,C,16:31
20000207,8861,7,41,N,99:99
20000207,8861,7,41,C,21:56
20000207,8861,7,41,C,21:03
20000207,8862,4,61,N,99:99
20000208,8848,10,91,N,99:99
20000208,8851,23,74,N,99:99
20000208,8853,15,29,N,99:99
20000208,8854,34,4,N,99:99
20000208,8855,18,27,N,99:99
20000208,8856,14,5,N,99:99
20000208,8856,14,5,C,05:22
20000208,8856,14,5,N,99:99
20000208,8857,18,62,N,99:99
20000208,8858,27,14,N,99:99
20000208,8858,27,14,C,12:30
20000208,8858,27,14,M,08:42
20000208,8858,27,14,N,99:99
20000208,8861,8,54,N,99:99
20000208,8861,8,54,C,01:59
20000208,8861,8,54,C,00:41
20000208,8861,8,54,N,99:99
20000208,8861,8,54,C,23:23
20000208,8861,8,54,C,18:25
20000208,8861,8,54,C,18:14
20000208,8861,8,54,C,16:31
20000208,8862,5,47,N,99:99
20000209,8851,20,87,N,99:99
20000209,8853,13,41,N,99:99
20000209,8853,13,41,C,19:15
20000209,8853,13,41,N,99:99
20000209,8854,33,16,N,99:99
20000209,8855,17,40,N,99:99
20000209,8856,14,7,N,99:99
20000209,8856,14,7,N,99:99
20000209,8856,14,7,C,05:22
20000209,8857,18,73,N,99:99
20000209,8858,28,1,N,99:99
20000209,8858,28,1,C,00:42
20000209,8858,28,1,N,99:99
20000209,8858,28,1,C,12:30
20000209,8858,28,1,M,08:42
20000209,8861,7,67,N,99:99
20000209,8861,7,67,C,15:48
20000209,8861,7,67,C,02:16
20000209,8861,7,67,N,99:99
20000209,8861,7,67,C,01:59
20000209,8861,7,67,C,00:41
20000209,8862,5,34,N,99:99
20000209,8863,14,56,N,99:99
20000209,8864,44,28,N,99:99
20000209,8865,12,8,N,99:99
20000209,8866,18,50,N,99:99
20000210,8851,24,91,N,99:99
20000210,8854,34,28,N,99:99
20000210,8855,18,53,N,99:99
20000210,8856,14,21,N,99:99
20000210,8857,17,85,N,99:99
20000210,8858,27,12,N,99:99
20000210,8858,27,12,C,01:40
20000210,8858,27,12,N,99:99
20000210,8858,27,12,C,00:42
20000210,8861,7,82,N,99:99
20000210,8861,7,82,N,99:99
20000210,8861,7,82,C,15:48
20000210,8861,7,82,C,02:16
20000210,8862,6,21,N,99:99
20000210,8863,14,43,N,99:99
20000210,8866,15,37,N,99:99
20000210,8867,14,18,N,99:99
20000210,8868,24,20,N,99:99
20000210,8868,24,20,C,00:46
20000210,8868,24,20,C,00:20
20000210,8868,24,20,N,99:99
20000211,8854,34,44,N,99:99
20000211,8855,17,69,N,99:99
20000211,8856,13,33,N,99:99
20000211,8858,27,23,N,99:99
20000211,8858,27,23,C,14:55
20000211,8858,27,23,N,99:99
20000211,8858,27,23,C,01:40
20000211,8861,8,91,N,99:99
20000211,8862,6,7,N,99:99
20000211,8863,15,30,N,99:99
20000211,8864,44,50,N,99:99
20000211,8867,15,5,N,99:99
20000211,8868,23,8,N,99:99
20000211,8868,23,8,N,99:99
20000211,8868,23,8,C,00:46
20000211,8868,23,8,C,00:20
20000211,8869,25,57,N,99:99
20000211,8870,20,64,N,99:99
20000212,8855,18,88,N,99:99
20000212,8856,14,48,N,99:99
20000212,8858,24,38,N,99:99
20000212,8858,24,38,M,03:51
20000212,8858,24,38,N,99:99
20000212,8858,24,38,C,14:55
20000212,8861,8,91,N,99:99
20000212,8862,6,6,N,99:99
20000212,8863,16,16,N,99:99
20000212,8864,43,66,N,99:99
20000212,8867,16,6,N,99:99
20000212,8868,24,6,N,99:99
20000212,8869,26,48,N,99:99
20000212,8870,18,50,N,99:99
20000212,8871,14,23,N,99:99
20000212,8872,28,66,N,99:99
20000213,8855,18,91,N,99:99
20000213,8856,14,62,N,99:99
20000213,8858,25,51,N,99:99
20000213,8858,25,51,C,05:33
20000213,8858,25,51,N,99:99
20000213,8858,25,51,M,03:51
20000213,8862,6,20,N,99:99
20000213,8864,44,79,N,99:99
20000213,8867,16,21,N,99:99
20000213,8868,24,20,N,99:99
20000213,8869,24,35,N,99:99
20000213,8870,20,38,N,99:99
20000213,8871,14,38,N,99:99
20000213,8872,27,52,N,99:99
20000214,8856,16,75,N,99:99
20000214,8858,24,63,N,99:99
20000214,8858,24,63,N,99:99
20000214,8858,24,63,C,05:33
20000214,8862,6,33,N,99:99
20000214,8867,16,33,N,99:99
20000214,8868,24,34,N,99:99
20000214,8869,24,23,N,99:99
20000214,8870,20,25,N,99:99
20000214,8871,15,49,N,99:99
20000214,8872,26,40,N,99:99
20000214,8873,18,52,N,99:99
20000215,8856,16,89,N,99:99
20000215,8858,25,74,N,99:99
20000215,8862,6,47,N,99:99
20000215,8867,16,47,N,99:99
20000215,8867,16,47,C,18:42
20000215,8867,16,47,N,99:99
20000215,8868,24,48,N,99:99
20000215,8869,24,9,N,99:99
20000215,8870,19,12,N,99:99
20000215,8871,15,62,N,99:99
20000215,8872,27,27,N,99:99
20000215,8873,18,40,N,99:99
20000215,8874,8,40,N,99:99
20000216,8856,16,91,N,99:99
20000216,8858,25,85,N,99:99
20000216,8862,6,60,N,99:99
20000216,8867,16,61,N,99:99
20000216,8867,16,61,C,20:24
20000216,8867,16,61,C,17:21
20000216,8867,16,61,C,08:43
20000216,8867,16,61,N,99:99
20000216,8867,16,61,C,18:42
20000216,8868,25,62,N,99:99
20000216,8869,23,7,N,99:99
20000216,8869,23,7,C,15:36
20000216,8869,23,7,N,99:99
20000216,8870,19,0,N,99:99
20000216,8871,15,76,N,99:99
20000216,8872,28,15,N,99:99
20000216,8874,9,26,N,99:99
20000216,8875,23,42,N,99:99
20000216,8876,13,48,N,99:99
20000217,8858,27,91,N,99:99
20000217,8862,6,73,N,99:99
20000217,8867,16,74,N,99:99
20000217,8867,16,74,N,99:99
20000217,8867,16,74,C,20:24
20000217,8867,16,74,C,17:21
20000217,8867,16,74,C,08:43
20000217,8868,24,74,N,99:99
20000217,8869,23,21,N,99:99
20000217,8869,23,21,M,18:41
20000217,8869,23,21,N,99:99
20000217,8869,23,21,C,15:36
20000217,8870,19,13,N,99:99
20000217,8871,14,88,N,99:99
20000217,8872,28,3,N,99:99
20000217,8872,28,3,M,20:17
20000217,8872,28,3,N,99:99
20000217,8874,8,13,N,99:99
20000217,8875,22,27,N,99:99
20000217,8876,13,34,N,99:99
20000217,8877,26,15,N,99:99
20000217,8878,27,55,N,99:99
20000218,8862,6,86,N,99:99
20000218,8867,16,87,N,99:99
20000218,8867,16,87,C,09:21
20000218,8867,16,87,N,99:99
20000218,8868,23,87,N,99:99
20000218,8869,22,34,N,99:99
20000218,8869,22,34,C,08:38
20000218,8869,22,34,N,99:99
20000218,8869,22,34,M,18:41
20000218,8870,19,27,N,99:99
20000218,8872,29,11,N,99:99
20000218,8872,29,11,N,99:99
20000218,8872,29,11,M,20:17
20000218,8875,22,15,N,99:99
20000218,8876,12,19,N,99:99
20000218,8878,26,68,N,99:99
20000218,8879,21,61,N,99:99
20000219,8862,6,91,N,99:99
20000219,8867,16,91,N,99:99
20000219,8867,16,91,N,99:99
20000219,8867,16,91,C,09:21
20000219,8869,21,48,N,99:99
20000219,8869,21,48,C,21:58
20000219,8869,21,48,C,18:59
20000219,8869,21,48,M,15:39
20000219,8869,21,48,C,06:24
20000219,8869,21,48,N,99:99
20000219,8869,21,48,C,08:38
20000219,8870,19,40,N,99:99
20000219,8872,29,24,N,99:99
20000219,8875,19,1,N,99:99
20000219,8876,12,6,N,99:99
20000219,8877,22,3,N,99:99
20000219,8878,26,84,N,99:99
20000219,8879,22,49,N,99:99
20000220,8869,20,62,N,99:99
20000220,8869,20,62,C,15:36
20000220,8869,20,62,C,10:15
20000220,8869,20,62,C,07:13
20000220,8869,20,62,C,04:04
20000220,8869,20,62,C,00:52
20000220,8869,20,62,N,99:99
20000220,8869,20,62,C,21:58
20000220,8869,20,62,C,18:59
20000220,8869,20,62,M,15:39
20000220,8869,20,62,C,06:24
20000220,8870,18,54,N,99:99
20000220,8872,31,35,N,99:99
20000220,8875,21,14,N,99:99
20000220,8876,12,8,N,99:99
20000220,8878,25,91,N,99:99
20000220,8879,22,36,N,99:99
20000221,8869,20,74,N,99:99
20000221,8869,20,74,M,23:13
20000221,8869,20,74,C,16:46
20000221,8869,20,74,C,00:41
20000221,8869,20,74,N,99:99
20000221,8869,20,74,C,15:36
20000221,8869,20,74,C,10:15
20000221,8869,20,74,C,07:13
20000221,8869,20,74,C,04:04
20000221,8869,20,74,C,00:52
20000221,8870,18,66,N,99:99
20000221,8872,31,47,N,99:99
20000221,8875,22,26,N,99:99
20000221,8876,11,18,N,99:99
20000221,8879,22,24,N,99:99
20000221,8880,8,83,N,99:99
20000222,8869,19,87,N,99:99
20000222,8869,19,87,M,11:23
20000222,8869,19,87,M,08:42
20000222,8869,19,87,N,99:99
20000222,8869,19,87,M,23:13
20000222,8869,19,87,C,16:46
20000222,8869,19,87,C,00:41
20000222,8870,20,78,N,99:99
20000222,8875,22,40,N,99:99
20000222,8879,22,12,N,99:99
20000222,8880,6,91,N,99:99
20000222,8881,19,40,N,99:99
20000222,8882,16,56,N,99:99
20000222,8882,16,56,C,00:11
20000222,8882,16,56,N,99:99
20000223,8869,20,91,N,99:99
20000223,8869,20,91,N,99:99
20000223,8869,20,91,M,11:23
20000223,8869,20,91,M,08:42
20000223,8870,18,91,N,99:99
20000223,8875,23,54,N,99:99
20000223,8879,22,2,N,99:99
20000223,8881,19,27,N,99:99
20000223,8882,15,44,N,99:99
20000223,8882,15,44,N,99:99
20000223,8882,15,44,C,00:11
20000223,8883,13,46,N,99:99
20000223,8884,11,88,N,99:99
20000224,8870,19,91,N,99:99
20000224,8875,23,67,N,99:99
20000224,8879,23,13,N,99:99
20000224,8881,20,11,N,99:99
20000224,8882,15,32,N,99:99
20000224,8883,13,33,N,99:99
20000224,8884,10,91,N,99:99
20000224,8885,11,57,N,99:99
20000224,8886,14,17,N,99:99
20000225,8875,23,81,N,99:99
20000225,8879,22,27,N,99:99
20000225,8879,22,27,C,04:56
20000225,8879,22,27,N,99:99
20000225,8881,19,2,N,99:99
20000225,8882,15,20,N,99:99
20000225,8882,15,20,C,03:24
20000225,8882,15,20,N,99:99
20000225,8883,13,20,N,99:99
20000225,8885,12,69,N,99:99
20000225,8886,14,4,N,99:99
20000225,8887,10,32,N,99:99
20000225,8888,36,43,N,99:99
20000225,8888,36,43,C,08:54
20000225,8888,36,43,N,99:99
