11524,2012.07.18_01:48:00_TAI,2,C,-0.2026604600168075,-0.37385826028320174,-0.292869880428522,-0.2851517270282706,-0.5547539783489008,-0.09293254134634252,-0.6064822045023327,-0.5281021704430484,0.6242894407527041,-0.7393363650923019
11524,2012.07.18_02:24:00_TAI,2,C,-0.221072887759781,-0.3810875830318952,-0.29544619948862605,-0.2990695796496887,-0.5714104096084419,-0.09869412679035647,-0.6072656154776083,-0.5401726529564697,0.633891807524255,-0.7472703428068542
11524,2012.07.18_03:00:00_TAI,2,C,-0.24065118875351577,-0.3762680345327663,-0.31318112525384223,-0.3431113080167459,-0.5741365644380931,-0.1159788831223981,-0.6164930989942714,-0.5031391305486499,0.6565259577714834,-0.6650173082192691
11524,2012.07.18_03:36:00_TAI,2,C,-0.25185326309867667,-0.3762680345327663,-0.3165871705994798,-0.2641286977161099,-0.5060127331510793,-0.13902522489845368,-0.609603228985851,-0.47561197736793315,0.6037129405279512,-0.5907602355471313
11524,2012.07.18_04:12:00_TAI,2,C,-0.26332771715166653,-0.38590713153102424,-0.32971124298800975,-0.2874361949898069,-0.521378459278348,-0.16207156667450925,-0.6058363803526506,-0.46756966170553527,0.640064757591681,-0.6021033443109053
11524,2012.07.18_04:48:00_TAI,2,C,-0.2949318392080398,-0.4003657770284112,-0.3812489903035909,-0.2638843299925096,-0.459970081831471,-0.19664107933859273,-0.6059745694546042,-0.4476687972816987,0.6023411738463011,-0.6872696363405526
11524,2012.07.18_05:24:00_TAI,2,C,-0.3184871776069218,-0.4051853255275402,-0.397521476131748,-0.15144555680623023,-0.3082143279277827,-0.23121059200267596,-0.6097264660834982,-0.4025126524758647,0.5899952737114496,-0.6028471547216446
11524,2012.07.18_06:00:00_TAI,2,C,-0.33677993448095705,-0.4191620161750142,-0.4192610625536259,-0.08743232084674706,-0.26739140356217583,-0.25425693377873154,-0.6125887017948364,-0.43263243020998293,0.5803929069398979,-0.6358227495977525
11524,2012.07.18_06:36:00_TAI,2,C,-0.3505325401064357,-0.4220537452744916,-0.41998849381765524,-0.1484983339579597,-0.31309202149163595,-0.25425693377873154,-0.619884889897662,-0.4731108264630892,0.4946574893367611,-0.6743769225544051
11524,2012.07.18_07:12:00_TAI,2,C,-0.35962312108308936,-0.42470449694901263,-0.42152670784471735,-0.136165168998677,-0.3063881670447303,-0.2484953483347177,-0.6130524953197445,-0.5206281793711689,0.47956805583860923,-0.7139228427253766
11524,2012.07.18_07:48:00_TAI,2,C,-0.35495962808004433,-0.42349960982423035,-0.4016701075594155,-0.11871138946758766,-0.23066197446590841,-0.23121059200267596,-0.6164117447871018,-0.581297067002895,0.4377291720482789,-0.717765863180863
11524,2012.07.18_08:24:00_TAI,2,C,-0.3740702582546766,-0.4141014902509288,-0.39197860144802416,-0.09150141369881902,-0.15164532153374732,-0.23121059200267596,-0.6192008360091941,-0.5729138041049646,0.508375156153263,-0.6428889484997757
11524,2012.07.18_09:00:00_TAI,2,C,-0.3634210192733842,-0.4230176549743174,-0.37606225384288144,-0.12028496950592303,-0.18262264126873898,-0.21392583567063433,-0.6098964055166761,-0.6397477780555746,0.6146870739811526,-0.7048731493947155
11524,2012.07.18_09:36:00_TAI,2,C,-0.3512094514019029,-0.42374058724918684,-0.35601242962807184,-0.1302077801006026,-0.2202810132246264,-0.22544900655866212,-0.6095205949414164,-0.6271222762096069,0.5810787902807232,-0.7155964161495401
11524,2012.07.18_10:12:00_TAI,2,C,-0.35300010937331766,-0.4239815646741432,-0.3646923516379223,-0.09257515066615372,-0.14663874582288167,-0.2484953483347177,-0.6057074944457825,-0.5782667944997717,0.5899952737114496,-0.6252234512447179
11524,2012.07.18_10:48:00_TAI,2,C,-0.36181243722526196,-0.42831915832335926,-0.3891635940044105,-0.06706093879752055,-0.1464345171899236,-0.26578010466675944,-0.6121609140292046,-0.5349028204239875,0.5557011066701948,-0.6371864020174413
11524,2012.07.18_11:24:00_TAI,2,C,-0.37547767577464464,-0.43578945849700923,-0.41161545687231715,-0.025610989317133393,-0.06867099528717518,-0.30611120277485665,-0.6042166790313601,-0.4868394767512712,0.5529575733068941,-0.6146861370925782
11524,2012.07.18_12:00:00_TAI,2,C,-0.3987246597873052,-0.4468744200450059,-0.4412696469950146,-0.11894835210865466,-0.23501025982588006,-0.33203833727291915,-0.6067095070562823,-0.481173100012445,0.5303234230596663,-0.619954794168648
11524,2012.07.18_12:36:00_TAI,2,C,-0.41445807525570205,-0.4478383297448317,-0.4626606726028784,-0.100461563564164,-0.1942150946919374,-0.3418330325277427,-0.6068057379832131,-0.461502701664195,0.5433552065353429,-0.5929916667793492
11524,2012.07.18_13:12:00_TAI,2,C,-0.4179534924766557,-0.4514529911191785,-0.4663698143085282,-0.1455288958620892,-0.22828261175183365,-0.3579654717709817,-0.6078965616733563,-0.44949755747117187,0.5344387231046167,-0.5981983396545242
11524,2012.07.18_13:48:00_TAI,2,C,-0.4412100207917469,-0.45410374279369936,-0.486101387345325,-0.11076203336804404,-0.24731553066217002,-0.3619985815817914,-0.6119263804564163,-0.45881646511720475,0.5563869900110198,-0.5957189716187264
11524,2012.07.18_14:24:00_TAI,2,C,-0.4121322021710599,-0.4526578782439607,-0.45935692227874503,-0.10457878945270271,-0.20766245963098326,-0.3585416303153831,-0.6111333651478752,-0.45863779451015224,0.48505512256521,-0.5895205515292326
11524,2012.07.18_15:00:00_TAI,2,C,-0.4191839733131014,-0.45530862991848164,-0.46281979819188485,-0.1748530226941273,-0.26260987590801643,-0.35393236196017197,-0.6132687989250868,-0.4918094657915984,0.4925998393142864,-0.5399331908132807
11524,2012.07.18_15:36:00_TAI,2,C,-0.3939040528827092,-0.4528988556689171,-0.4361814168513091,-0.23464906415087167,-0.2964801041428706,-0.34010455689453867,-0.6077867338639292,-0.5187970432427723,0.5063175061307883,-0.568445923224953
11524,2012.07.18_16:12:00_TAI,2,C,-0.3876664841557143,-0.45313983309387357,-0.4131271499678782,-0.2363781509224072,-0.2759224102932647,-0.32051516638489136,-0.6049186222555623,-0.5684399111118791,0.5104328061757384,-0.5634871871533578
11524,2012.07.18_16:48:00_TAI,2,C,-0.37650038448894596,-0.4478383297448317,-0.38030181417855263,-0.3336809354105336,-0.4969285245889681,-0.30611120277485665,-0.6045434892412075,-0.6090119193585741,0.45076095552395545,-0.5897684883328124
11524,2012.07.18_17:24:00_TAI,2,C,-0.4071096965611998,-0.43723532304674795,-0.3883414451278773,-0.12888227032713426,-0.07827668084412116,-0.3003496173308427,-0.5984337534790959,-0.5898642275735098,0.4246973885726017,-0.5412968432329696
11524,2012.07.18_18:00:00_TAI,2,C,-0.38160952299779205,-0.4475973523198753,-0.39030399405895655,-0.4852592723267972,-0.5764682407577733,-0.29458803188682886,-0.5983874645914764,-0.6483969085190525,0.4747668724528338,-0.5580325774746032
11524,2012.07.18_18:36:00_TAI,2,C,-0.42341503599832636,-0.4466334426200495,-0.41646499863251296,-0.1522193879309645,-0.1150973188444281,-0.31763437366288444,-0.6034357549144154,-0.5994618328552777,0.5227787063105902,-0.6171655051283758
11524,2012.07.18_19:12:00_TAI,2,C,-0.40424493747778,-0.45410374279369936,-0.4339688134232198,-0.49962513244148254,-0.574719012602476,-0.3389522398057358,-0.5999034398540034,-0.5604401247562132,0.5145481062206891,-0.6869597153360778
11524,2012.07.18_19:48:00_TAI,2,C,-0.3807747636236639,-0.4526578782439607,-0.418397237927591,-0.49965845531288267,-0.538826127780432,-0.3522038863269678,-0.5933131492652517,-0.4953717110197093,0.5303234230596663,-0.6510708630179076
11524,2012.07.18_20:24:00_TAI,2,C,-0.392811597342953,-0.4574774267430897,-0.4373521265418564,-0.4656506137785051,-0.568313966456413,-0.3752502281030234,-0.6001348090075559,-0.45969912642731164,0.5063175061307883,-0.5817725264173651
11524,2012.07.18_21:00:00_TAI,2,C,-0.38665038303540356,-0.45651351704326393,-0.4297292530875486,-0.39775711457155016,-0.3436370903335707,-0.3827402891802414,-0.5998531954423392,-0.42244060260342986,0.55775875669267,-0.5481151053314128
