11527,2012.07.30_22:24:00_TAI,2.0,C,-0.5941754695757165,-0.5491093979440423,-0.6179468408044431,-0.19755222338867212,-0.2597003415082969,-0.6000334731932923,-0.5791926961077875,-0.6541293374471635,-0.18854701385924863,-0.70496319163062
11527,2012.07.30_23:00:00_TAI,2.0,C,-0.5995368267508504,-0.5502017976008128,-0.6264931245428388,-0.23457168468031417,-0.2833925660936023,-0.605069049822447,-0.5804814950161924,-0.6327134076791815,-0.8195508672244921,-0.7106027977773965
11527,2012.07.30_23:36:00_TAI,2.0,C,-0.5834468741261206,-0.5489798479990906,-0.6143955853412648,-0.19073694056488083,-0.29593328117424056,-0.6052080757132228,-0.5891300001519021,-0.6158948186494297,-0.7283296579879949,-0.6628830534585184
11527,2012.07.31_00:12:00_TAI,2.0,C,-0.5851457766945745,-0.551319774572729,-0.6200838385315937,-0.17355620857942974,-0.24197838028698157,-0.6009939580003408,-0.593372729529861,-0.6405337807549257,-0.37853404362247933,-0.7283272742386941
11527,2012.07.31_00:48:00_TAI,2.0,C,-0.5656322891233757,-0.5515539721378956,-0.6018381344861093,-0.15856702870244385,-0.20899290070523113,-0.5894890317115488,-0.585232298501993,-0.6708612155752278,-0.15905444245196027,-0.786582546524078
11527,2012.07.31_01:24:00_TAI,2.0,C,-0.5779870085372383,-0.5525191843161462,-0.6035421179747067,-0.1707686431441691,-0.26279515253169844,-0.59199063207994,-0.589878250882143,-0.6920878067441829,-0.2694801167908776,-0.7291329322596622
11527,2012.07.31_02:00:00_TAI,2.0,C,-0.5750317561247827,-0.5514317988738435,-0.598991750632561,-0.18085644634614154,-0.2635667241480637,-0.5874746279267725,-0.5925788796483561,-0.7101398286549232,-0.1954057513958272,-0.6855654254334657
11527,2012.07.31_02:36:00_TAI,2.0,C,-0.5662005503459697,-0.5546274686454524,-0.5988885616778682,-0.1748333799939914,-0.278751935522768,-0.5876155005707674,-0.5881487384507968,-0.7075130822440813,-0.13230536605930313,-0.8815262456104695
11527,2012.07.31_03:12:00_TAI,2.0,C,-0.5766005393705986,-0.5543137186392101,-0.6124267249108786,-0.22009707531528214,-0.309112743363802,-0.5865066406847712,-0.5830012361908928,-0.6955065919118075,-0.257134389225036,-0.8665905853755999
11527,2012.07.31_03:48:00_TAI,2.0,C,-0.5798241169399065,-0.557043235212916,-0.6180393314925097,-0.21786850374552527,-0.2654352874240275,-0.5897544447757569,-0.5829776258757977,-0.6942862250571006,-0.24616040916651002,-0.9241021733339363
11527,2012.07.31_04:24:00_TAI,2.0,C,-0.5832858790320092,-0.5565988745625078,-0.6142714550987078,-0.22970362552046325,-0.32435504945215304,-0.583490488700707,-0.5895127433314676,-0.7192109767919938,-0.22146895403482655,-0.9358152014849337
11527,2012.07.31_05:00:00_TAI,2.0,C,-0.5804916217136651,-0.557978000502355,-0.6168322483452973,-0.2309770949888957,-0.38259512666868856,-0.5754872950705275,-0.5906782109708207,-0.7668535096407504,-0.6343649537368662,-0.9562045467848179
11527,2012.07.31_05:36:00_TAI,2.0,C,-0.5868233602779634,-0.5580014805258725,-0.6118468940345824,-0.22246261889181804,-0.29348554357216905,-0.5630164591371057,-0.5940387211016841,-0.8142432742719856,-0.5026771930345547,-1.032742058776785
