20110101,11138,12,84,N,99:99
20110101,11140,32,53,N,99:99
20110101,11139,26,06,N,99:99
20110102,11138,17,91,N,99:99
20110102,11139,30,11,N,99:99
20110102,11140,32,38,N,99:99
20110102,11141,35,38,N,99:99
20110102,11142,14,19,N,99:99
20110103,11140,32,26,N,99:99
20110103,11141,34,52,N,99:99
20110103,11142,12,07,N,99:99
20110103,11142,12,07,C,23:26
20110103,11142,12,07,N,99:99
20110104,11140,32,11,N,99:99
20110104,11141,35,63,N,99:99
20110104,11141,35,63,C,03:19
20110104,11141,35,63,N,99:99
20110104,11142,13,07,N,99:99
20110104,11142,13,07,N,99:99
20110104,11142,13,07,C,23:26
20110105,11140,34,01,N,99:99
20110105,11141,35,77,N,99:99
20110105,11141,35,77,N,99:99
20110105,11141,35,77,C,03:19
20110105,11142,12,19,N,99:99
20110106,11140,34,12,N,99:99
20110106,11141,34,89,N,99:99
20110106,11142,13,32,N,99:99
20110107,11139,27,88,N,99:99
20110107,11140,33,24,N,99:99
20110107,11142,14,46,N,99:99
20110107,11143,22,02,N,99:99
20110108,11139,27,88,N,99:99
20110108,11140,33,37,N,99:99
20110108,11142,14,59,N,99:99
20110108,11143,22,02,N,99:99
20110109,11139,29,91,N,99:99
20110109,11140,33,49,N,99:99
20110109,11142,15,70,N,99:99
20110109,11143,23,12,N,99:99
20110109,11144,16,50,N,99:99
20110109,11145,15,25,N,99:99
20110110,11140,32,63,N,99:99
20110110,11142,17,89,N,99:99
20110110,11144,16,50,N,99:99
20110110,11145,15,25,N,99:99
20110110,11146,23,32,N,99:99
20110111,11140,32,75,N,99:99
20110111,11145,16,13,N,99:99
20110111,11146,23,32,N,99:99
20110112,11140,33,87,N,99:99
20110112,11146,23,19,N,99:99
20110113,11140,32,91,N,99:99
20110113,11146,24,05,N,99:99
20110114,11145,16,39,N,99:99
20110114,11146,23,08,N,99:99
20110115,11145,16,39,N,99:99
20110115,11147,24,66,N,99:99
20110115,11147,24,66,C,14:13
