20040101,10528,09,91,N,99:99
20040101,10534,05,26,N,99:99
20040101,10530,21,76,N,99:99
20040101,10532,12,91,N,99:99
20040101,10533,16,02,N,99:99
20040102,10534,06,14,N,99:99
20040102,10535,19,52,N,99:99
20040102,10536,11,59,N,99:99
20040102,10530,21,89,N,99:99
20040102,10533,16,15,N,99:99
20040103,10534,06,01,N,99:99
20040103,10535,19,65,N,99:99
20040103,10536,11,49,N,99:99
20040103,10530,21,91,N,99:99
20040103,10533,16,28,N,99:99
20040104,10534,05,12,N,99:99
20040104,10535,18,78,N,99:99
20040104,10536,12,37,N,99:99
20040104,10533,16,41,N,99:99
20040105,10534,05,27,N,99:99
20040105,10535,21,90,N,99:99
20040105,10536,10,24,N,99:99
20040105,10533,16,54,N,99:99
20040106,10534,06,37,N,99:99
20040106,10535,22,91,N,99:99
20040106,10536,11,11,N,99:99
20040106,10533,16,67,N,99:99
20040107,10534,07,54,N,99:99
20040107,10536,10,02,N,99:99
20040107,10537,04,62,N,99:99
20040107,10533,16,80,N,99:99
20040108,10536,12,18,N,99:99
20040108,10537,05,50,N,99:99
20040108,10538,07,10,N,99:99
20040108,10539,09,15,N,99:99
20040108,10533,16,91,N,99:99
20040108,10534,07,68,N,99:99
20040109,10536,11,30,N,99:99
20040109,10537,04,36,N,99:99
20040109,10538,05,18,N,99:99
20040109,10539,09,01,N,99:99
20040109,10534,07,81,N,99:99
20040110,10536,12,42,N,99:99
20040110,10537,05,23,N,99:99
20040110,10534,07,91,N,99:99
20040110,10538,05,31,N,99:99
20040110,10539,09,12,N,99:99
20040111,10536,12,55,N,99:99
20040111,10537,05,10,N,99:99
20040111,10534,07,91,N,99:99
20040111,10538,05,44,N,99:99
20040111,10539,09,25,N,99:99
20040112,10536,12,68,N,99:99
20040112,10537,05,03,N,99:99
20040112,10538,05,57,N,99:99
20040112,10539,09,38,N,99:99
20040113,10536,12,82,N,99:99
20040113,10537,05,17,N,99:99
20040113,10540,11,62,N,99:99
20040113,10538,05,70,N,99:99
20040113,10539,09,51,N,99:99
20040114,10536,12,91,N,99:99
20040114,10537,05,30,N,99:99
20040114,10540,11,54,N,99:99
20040114,10538,05,83,N,99:99
20040114,10539,09,64,N,99:99
20040115,10537,04,43,N,99:99
20040115,10540,13,45,N,99:99
20040115,10539,09,77,N,99:99
20040116,10537,04,57,N,99:99
20040116,10540,13,29,N,99:99
20040116,10541,09,17,N,99:99
20040117,10537,04,71,N,99:99
20040117,10540,13,14,N,99:99
20040117,10541,09,32,N,99:99
20040117,10542,11,40,N,99:99
20040118,10537,04,84,N,99:99
20040118,10540,14,01,N,99:99
20040118,10541,09,45,N,99:99
20040118,10542,11,29,N,99:99
20040119,10537,04,91,N,99:99
20040119,10540,14,12,N,99:99
20040119,10541,10,58,N,99:99
20040119,10542,11,16,N,99:99
20040120,10540,14,24,N,99:99
20040120,10541,09,72,N,99:99
20040120,10542,08,01,N,99:99
20040120,10543,18,09,N,99:99
20040121,10540,14,36,N,99:99
20040121,10542,10,17,N,99:99
20040121,10543,17,22,N,99:99
20040121,10544,08,05,N,99:99
20040121,10541,09,85,N,99:99
20040122,10540,14,49,N,99:99
20040122,10542,10,30,N,99:99
20040122,10543,16,35,N,99:99
20040122,10544,08,18,N,99:99
20040122,10541,09,91,N,99:99
20040123,10540,14,62,N,99:99
20040123,10542,10,43,N,99:99
20040123,10543,16,48,N,99:99
20040123,10544,08,31,N,99:99
20040123,10541,09,91,N,99:99
20040124,10540,14,75,N,99:99
20040124,10542,10,56,N,99:99
20040124,10543,16,61,N,99:99
20040124,10544,08,44,N,99:99
