20020101,09751,04,78,N,99:99
20020101,09753,17,74,N,99:99
20020101,09754,08,56,N,99:99
20020101,09755,04,30,N,99:99
20020101,09756,29,06,N,99:99
20020101,09761,11,06,N,99:99
20020101,09763,07,06,N,99:99
20020101,09764,15,38,N,99:99
20020101,09765,06,22,N,99:99
20020101,09766,05,34,N,99:99
20020101,09767,23,46,N,99:99
20020101,09768,06,29,N,99:99
20020102,09751,03,91,N,99:99
20020102,09753,17,87,N,99:99
20020102,09754,07,69,N,99:99
20020102,09755,08,43,N,99:99
20020102,09756,28,19,N,99:99
20020102,09761,10,19,N,99:99
20020102,09763,06,07,N,99:99
20020102,09764,14,51,N,99:99
20020102,09765,06,10,N,99:99
20020102,09766,04,21,N,99:99
20020102,09767,23,35,N,99:99
20020102,09768,06,29,N,99:99
20020102,09769,19,47,N,99:99
20020102,09770,08,43,N,99:99
20020102,09771,20,03,N,99:99
20020103,09751,04,91,N,99:99
20020103,09754,07,82,N,99:99
20020103,09755,04,56,N,99:99
20020103,09761,11,32,N,99:99
20020103,09763,06,20,N,99:99
20020103,09764,14,64,N,99:99
20020103,09765,06,03,N,99:99
20020103,09766,04,07,N,99:99
20020103,09767,23,22,N,99:99
20020103,09768,06,42,N,99:99
20020103,09769,19,47,N,99:99
20020103,09770,08,43,N,99:99
20020103,09771,20,03,N,99:99
20020103,09772,18,69,N,99:99
20020104,09754,05,91,N,99:99
20020104,09755,04,69,N,99:99
20020104,09761,11,45,N,99:99
20020104,09763,07,34,N,99:99
20020104,09764,14,78,N,99:99
20020104,09765,06,17,N,99:99
20020104,09766,07,06,N,99:99
20020104,09767,23,09,N,99:99
20020104,09768,07,57,N,99:99
20020104,09769,19,59,N,99:99
20020104,09770,09,55,N,99:99
20020104,09771,20,09,N,99:99
20020104,09772,18,69,N,99:99
20020104,09773,14,50,N,99:99
20020105,09754,07,91,N,99:99
20020105,09755,03,85,N,99:99
20020105,09761,11,59,N,99:99
20020105,09763,06,48,N,99:99
20020105,09764,14,91,N,99:99
20020105,09765,06,30,N,99:99
20020105,09767,22,06,N,99:99
20020105,09768,06,72,N,99:99
20020105,09769,19,75,N,99:99
20020105,09770,07,69,N,99:99
20020105,09771,20,24,N,99:99
20020105,09772,16,51,N,99:99
20020105,09773,14,50,N,99:99
20020106,09755,05,91,N,99:99
20020106,09761,12,70,N,99:99
20020106,09763,06,59,N,99:99
20020106,09764,13,91,N,99:99
20020106,09765,07,39,N,99:99
20020106,09767,22,17,N,99:99
20020106,09768,04,84,N,99:99
20020106,09769,18,86,N,99:99
20020106,09770,07,76,N,99:99
20020106,09771,23,34,N,99:99
20020106,09772,17,38,N,99:99
20020106,09773,13,38,N,99:99
20020107,09761,10,84,N,99:99
20020107,09763,06,73,N,99:99
20020107,09765,06,55,N,99:99
20020107,09767,22,31,N,99:99
20020107,09768,05,91,N,99:99
20020107,09769,18,91,N,99:99
20020107,09771,23,48,N,99:99
20020107,09772,17,24,N,99:99
20020107,09773,13,22,N,99:99
20020107,09774,12,51,N,99:99
20020107,09775,06,23,N,99:99
20020107,09776,10,45,N,99:99
20020108,09761,09,91,N,99:99
20020108,09763,05,87,N,99:99
20020108,09765,06,68,N,99:99
20020108,09767,22,44,N,99:99
20020108,09771,21,63,N,99:99
20020108,09772,17,10,N,99:99
20020108,09773,12,08,N,99:99
20020108,09774,12,51,N,99:99
20020108,09775,06,23,N,99:99
20020108,09776,10,45,N,99:99
20020108,09777,06,50,N,99:99
20020108,09778,15,53,N,99:99
20020108,09779,28,51,N,99:99
20020109,09765,06,85,N,99:99
20020109,09767,21,57,N,99:99
20020109,09772,16,03,N,99:99
20020109,09773,13,07,N,99:99
20020109,09775,05,10,N,99:99
20020109,09776,11,32,N,99:99
20020109,09777,06,50,N,99:99
20020109,09778,15,53,N,99:99
20020109,09779,28,51,N,99:99
20020109,09780,11,63,N,99:99
20020110,09765,07,91,N,99:99
20020110,09767,18,75,N,99:99
20020110,09772,16,16,N,99:99
20020110,09773,14,19,N,99:99
20020110,09775,05,03,N,99:99
20020110,09776,11,18,N,99:99
20020110,09778,16,44,N,99:99
20020110,09779,28,39,N,99:99
20020110,09780,11,63,N,99:99
20020111,09767,17,87,N,99:99
20020111,09772,16,28,N,99:99
20020111,09773,14,31,N,99:99
20020111,09775,05,17,N,99:99
20020111,09776,10,05,N,99:99
20020111,09778,17,31,N,99:99
20020111,09779,28,26,N,99:99
20020111,09780,11,76,N,99:99
20020111,09781,06,50,N,99:99
20020111,09782,09,59,N,99:99
20020112,09767,18,91,N,99:99
20020112,09772,16,42,N,99:99
20020112,09773,14,46,N,99:99
20020112,09775,05,30,N,99:99
20020112,09776,11,10,N,99:99
20020112,09778,16,19,N,99:99
