20180105,12693,18,52,N,99:99
20180106,12693,19,64,N,99:99
20180107,12693,19,77,N,99:99
20180108,12693,20,90,N,99:99
20180109,12694,32,15,N,99:99
20180109,12693,20,91,N,99:99
20180110,12694,32,29,N,99:99
20180111,12694,32,42,N,99:99
20180112,12695,08,71,N,99:99
20180112,12694,32,56,N,99:99
20180113,12694,32,70,N,99:99
20180113,12695,09,85,N,99:99
20180114,12694,32,84,N,99:99
20180114,12695,09,91,N,99:99
20180115,12694,32,91,N,99:99
20180116,12696,11,13,N,99:99
20180117,12696,13,00,N,99:99
20180118,12696,13,14,N,99:99
20180119,12696,12,27,N,99:99
20180120,12696,12,41,N,99:99
20180121,12696,12,54,N,99:99
20180122,12696,12,67,N,99:99
20180123,12696,12,81,N,99:99
20180124,12696,12,91,N,99:99
20180125,12696,12,91,N,99:99
20180131,12697,10,36,N,99:99
20180201,12697,09,21,N,99:99
20180202,12697,09,07,N,99:99
20180203,12698,03,65,N,99:99
20180203,12697,09,07,N,99:99
20180204,12697,09,21,N,99:99
20180204,12698,03,50,N,99:99
20180205,12699,04,62,N,99:99
20180205,12697,09,35,N,99:99
20180205,12698,03,35,N,99:99
20180206,12699,06,52,N,99:99
20180206,12699,06,52,C,18:45
20180206,12699,06,52,N,99:99
20180206,12697,09,49,N,99:99
20180206,12698,03,20,N,99:99
20180207,12699,08,39,N,99:99
20180207,12699,08,39,C,14:35
20180207,12699,08,39,C,13:31
20180207,12699,08,39,N,99:99
20180207,12699,08,39,C,18:45
20180207,12697,09,63,N,99:99
20180207,12698,03,05,N,99:99
20180208,12699,08,27,N,99:99
20180208,12699,08,27,N,99:99
20180208,12699,08,27,C,14:35
20180208,12699,08,27,C,13:31
20180208,12697,09,77,N,99:99
20180208,12698,03,10,N,99:99
20180209,12699,06,13,N,99:99
20180209,12697,09,91,N,99:99
20180209,12698,03,25,N,99:99
20180210,12699,07,01,N,99:99
20180210,12699,07,01,C,13:02
20180210,12699,07,01,N,99:99
20180210,12698,03,40,N,99:99
20180211,12699,07,11,N,99:99
20180211,12699,07,11,N,99:99
20180211,12699,07,11,C,13:02
20180211,12698,03,55,N,99:99
20180212,12699,07,26,N,99:99
20180212,12699,07,26,C,00:15
20180212,12699,07,26,N,99:99
20180212,12699,07,26,C,23:55
20180212,12698,03,70,N,99:99
20180213,12699,07,41,N,99:99
20180213,12699,07,41,N,99:99
20180213,12699,07,41,C,00:15
20180213,12698,03,85,N,99:99
20180214,12699,07,56,N,99:99
20180214,12698,03,91,N,99:99
20180215,12699,08,66,N,99:99
20180216,12699,08,80,N,99:99
20180217,12699,08,91,N,99:99
20180227,12700,06,25,N,99:99
20180228,12700,06,40,N,99:99
20180301,12700,07,53,N,99:99
20180302,12700,08,67,N,99:99
20180302,12700,08,67,C,10:56
20180302,12700,08,67,N,99:99
20180303,12700,07,80,N,99:99
20180303,12700,07,80,N,99:99
20180303,12700,07,80,C,10:56
20180304,12700,07,91,N,99:99
20180316,12701,12,20,N,99:99
20180317,12701,12,34,N,99:99
20180318,12702,21,59,N,99:99
20180318,12701,12,48,N,99:99
20180319,12702,19,72,N,99:99
20180319,12701,12,62,N,99:99
20180320,12701,12,76,N,99:99
20180320,12702,19,86,N,99:99
20180321,12701,12,90,N,99:99
20180321,12702,19,91,N,99:99
20180331,12703,08,46,N,99:99
20180401,12703,08,33,N,99:99
20180402,12703,08,20,N,99:99
20180403,12703,08,06,N,99:99
20180404,12703,08,08,N,99:99
20180405,12703,08,22,N,99:99
20180406,12703,08,36,N,99:99
20180407,12703,08,50,N,99:99
20180408,12703,08,64,N,99:99
20180409,12703,08,78,N,99:99
20180410,12703,08,91,N,99:99
20180411,12703,08,91,N,99:99
20180413,12704,10,37,N,99:99
20180414,12704,12,22,N,99:99
20180415,12704,12,10,N,99:99
20180416,12704,12,01,N,99:99
20180417,12704,12,13,N,99:99
20180417,12705,17,21,N,99:99
20180418,12704,12,27,N,99:99
20180418,12705,17,35,N,99:99
20180419,12704,12,41,N,99:99
20180419,12705,17,49,N,99:99
20180420,12706,04,59,N,99:99
20180420,12704,12,55,N,99:99
20180420,12705,17,63,N,99:99
20180421,12706,04,47,N,99:99
20180421,12704,12,69,N,99:99
20180421,12705,17,77,N,99:99
20180422,12706,04,34,N,99:99
20180422,12707,10,20,N,99:99
20180422,12704,12,83,N,99:99
20180422,12705,17,91,N,99:99
20180423,12706,03,20,N,99:99
20180423,12704,12,91,N,99:99
20180423,12707,10,06,N,99:99
20180424,12706,02,07,N,99:99
20180424,12707,10,08,N,99:99
20180425,12706,02,08,N,99:99
20180425,12707,10,22,N,99:99
20180426,12706,03,19,N,99:99
20180426,12707,10,36,N,99:99
20180427,12706,03,36,N,99:99
20180427,12707,10,50,N,99:99
20180428,12706,03,49,N,99:99
20180428,12707,10,63,N,99:99
20180429,12706,03,62,N,99:99
20180429,12707,10,76,N,99:99
20180430,12706,03,76,N,99:99
20180430,12707,10,90,N,99:99
20180501,12706,03,91,N,99:99
20180505,12708,09,44,N,99:99
20180507,12708,10,17,N,99:99
20180508,12708,11,03,N,99:99
20180509,12708,09,10,N,99:99
20180509,12709,05,56,N,99:99
20180510,12708,10,22,N,99:99
20180510,12709,05,43,N,99:99
20180511,12709,05,29,N,99:99
20180511,12708,10,36,N,99:99
20180512,12709,05,15,N,99:99
20180512,12708,10,50,N,99:99
20180513,12709,06,03,N,99:99
20180513,12708,10,69,N,99:99
20180514,12709,04,11,N,99:99
20180514,12708,10,78,N,99:99
20180515,12708,10,91,N,99:99
20180515,12709,04,26,N,99:99
20180516,12709,04,41,N,99:99
20180517,12709,04,56,N,99:99
20180518,12709,04,71,N,99:99
20180519,12709,04,86,N,99:99
20180520,12709,04,91,N,99:99
20180522,12710,16,55,N,99:99
20180523,12710,17,43,N,99:99
20180524,12710,18,28,N,99:99
20180524,12711,06,38,N,99:99
20180525,12710,17,16,N,99:99
20180525,12711,06,51,N,99:99
20180525,12712,13,66,N,99:99
20180526,12711,06,64,N,99:99
20180526,12712,14,47,N,99:99
20180526,12710,17,02,N,99:99
20180527,12711,07,79,N,99:99
20180527,12712,15,34,N,99:99
20180527,12710,17,12,N,99:99
20180528,12711,05,91,N,99:99
20180528,12712,15,19,N,99:99
20180528,12710,17,26,N,99:99
20180529,12712,15,09,N,99:99
20180529,12712,15,09,N,99:99
20180529,12712,15,09,C,17:04
20180529,12710,17,40,N,99:99
20180530,12712,16,04,N,99:99
20180530,12710,17,54,N,99:99
20180531,12712,16,18,N,99:99
20180531,12710,17,68,N,99:99
20180601,12712,16,32,N,99:99
20180601,12710,17,82,N,99:99
20180602,12712,16,45,N,99:99
