20150101,12246,N19,W69,N,99:99
20150101,12248,S19,W42,N,99:99
20150101,12251,S13,W08,N,99:99
20150101,12252,S20,E11,N,99:99
20150101,12253,S06,E35,N,99:99
20150101,12253,S06,E35,C,07:22
20150101,12253,S06,E35,C,04:57
20150101,12253,S06,E35,N,99:99
20150101,12253,S06,E35,C,23:02
20150101,12253,S06,E35,C,12:31
20150101,12253,S06,E35,C,12:12
20150101,12253,S06,E35,C,09:01
20150101,12253,S06,E35,C,06:42
20150101,12253,S06,E35,C,01:50
20150101,12254,S22,W04,N,99:99
20150101,12245,N09,W89,N,99:99
20150101,12247,S19,W59,N,99:99
20150102,12246,N19,W82,N,99:99
20150102,12248,S19,W55,N,99:99
20150102,12248,S19,W55,C,19:47
20150102,12248,S19,W55,N,99:99
20150102,12251,S13,W22,N,99:99
20150102,12252,S20,W02,N,99:99
20150102,12253,S07,E22,N,99:99
20150102,12253,S07,E22,C,19:35
20150102,12253,S07,E22,C,14:12
20150102,12253,S07,E22,N,99:99
20150102,12253,S07,E22,C,19:03
20150102,12253,S07,E22,C,07:22
20150102,12253,S07,E22,C,04:57
20150102,12254,S22,W18,N,99:99
20150102,12255,S14,E63,N,99:99
20150102,12245,N09,W91,N,99:99
20150102,12247,S19,W73,N,99:99
20150103,12246,N19,W91,N,99:99
20150103,12248,S19,W68,N,99:99
20150103,12248,S19,W68,N,99:99
20150103,12248,S19,W68,C,19:47
20150103,12251,S12,W34,N,99:99
20150103,12252,S20,W14,N,99:99
20150103,12253,S06,E09,N,99:99
20150103,12253,S06,E09,C,13:37
20150103,12253,S06,E09,C,10:28
20150103,12253,S06,E09,M,09:40
20150103,12253,S06,E09,C,07:05
20150103,12253,S06,E09,C,06:43
20150103,12253,S06,E09,C,06:13
20150103,12253,S06,E09,C,06:01
20150103,12253,S06,E09,C,05:52
20150103,12253,S06,E09,C,01:13
20150103,12253,S06,E09,N,99:99
20150103,12253,S06,E09,C,19:35
20150103,12253,S06,E09,C,14:12
20150103,12254,S22,W34,N,99:99
20150103,12255,S14,E50,N,99:99
20150103,12256,S08,W60,N,99:99
20150103,12247,S19,W87,N,99:99
20150104,12248,S19,W81,N,99:99
20150104,12251,S13,W48,N,99:99
20150104,12252,S20,W28,N,99:99
20150104,12253,S07,W04,N,99:99
20150104,12253,S07,W04,C,21:21
20150104,12253,S07,W04,M,15:18
20150104,12253,S07,W04,C,04:16
20150104,12253,S07,W04,C,00:32
20150104,12253,S07,W04,C,00:05
20150104,12253,S07,W04,N,99:99
20150104,12253,S07,W04,C,23:05
20150104,12253,S07,W04,C,21:26
20150104,12253,S07,W04,C,13:37
20150104,12253,S07,W04,C,10:28
20150104,12253,S07,W04,M,09:40
20150104,12253,S07,W04,C,07:05
20150104,12253,S07,W04,C,06:43
20150104,12253,S07,W04,C,06:13
20150104,12253,S07,W04,C,06:01
20150104,12253,S07,W04,C,05:52
20150104,12253,S07,W04,C,01:13
20150104,12254,S22,W48,N,99:99
20150104,12255,S15,E38,N,99:99
20150104,12256,S08,W74,N,99:99
20150104,12247,S19,W91,N,99:99
20150105,12248,S19,W91,N,99:99
20150105,12251,S13,W61,N,99:99
20150105,12252,S20,W40,N,99:99
20150105,12253,S07,W17,N,99:99
20150105,12253,S07,W17,C,22:03
20150105,12253,S07,W17,C,17:34
20150105,12253,S07,W17,C,08:19
20150105,12253,S07,W17,C,02:04
20150105,12253,S07,W17,N,99:99
20150105,12253,S07,W17,C,23:41
20150105,12253,S07,W17,C,21:21
20150105,12253,S07,W17,M,15:18
20150105,12253,S07,W17,C,04:16
20150105,12253,S07,W17,C,00:32
20150105,12253,S07,W17,C,00:05
20150105,12255,S16,E25,N,99:99
20150105,12256,S08,W87,N,99:99
20150105,12254,S22,W62,N,99:99
20150106,12251,S13,W73,N,99:99
20150106,12252,S19,W54,N,99:99
20150106,12253,S07,W31,N,99:99
20150106,12253,S07,W31,C,17:10
20150106,12253,S07,W31,C,09:34
20150106,12253,S07,W31,C,05:16
20150106,12253,S07,W31,N,99:99
20150106,12253,S07,W31,C,22:03
20150106,12253,S07,W31,C,17:34
20150106,12253,S07,W31,C,08:19
20150106,12253,S07,W31,C,02:04
20150106,12255,S16,E11,N,99:99
20150106,12256,S06,W91,N,99:99
20150106,12254,S22,W76,N,99:99
20150107,12251,S13,W87,N,99:99
20150107,12252,S20,W67,N,99:99
20150107,12253,S06,W43,N,99:99
20150107,12253,S06,W43,C,11:43
20150107,12253,S06,W43,C,03:06
20150107,12253,S06,W43,N,99:99
20150107,12253,S06,W43,C,17:10
20150107,12253,S06,W43,C,09:34
20150107,12253,S06,W43,C,05:16
20150107,12255,S16,W02,N,99:99
20150107,12257,N05,W01,N,99:99
20150107,12258,N14,E58,N,99:99
20150107,12254,S22,W90,N,99:99
20150108,12251,S13,W91,N,99:99
20150108,12251,S13,W91,C,04:11
20150108,12251,S13,W91,N,99:99
20150108,12252,S19,W79,N,99:99
20150108,12253,S06,W57,N,99:99
20150108,12253,S06,W57,C,04:25
20150108,12253,S06,W57,N,99:99
20150108,12253,S06,W57,C,11:43
20150108,12253,S06,W57,C,03:06
20150108,12255,S14,W15,N,99:99
20150108,12257,N05,W14,N,99:99
20150108,12258,N12,E45,N,99:99
20150108,12258,N12,E45,C,15:41
20150108,12258,N12,E45,N,99:99
20150109,12253,S06,W70,N,99:99
20150109,12253,S06,W70,N,99:99
20150109,12253,S06,W70,C,04:25
20150109,12255,S14,W29,N,99:99
20150109,12257,N05,W29,N,99:99
20150109,12257,N05,W29,C,17:26
20150109,12257,N05,W29,C,08:04
20150109,12257,N05,W29,N,99:99
20150109,12258,N13,E38,N,99:99
20150109,12258,N13,E38,N,99:99
20150109,12258,N13,E38,C,15:41
20150109,12259,S18,E49,N,99:99
20150109,12259,S18,E49,C,18:42
20150109,12259,S18,E49,C,05:46
20150109,12259,S18,E49,N,99:99
20150109,12252,S19,W91,N,99:99
20150110,12253,S06,W84,N,99:99
20150110,12255,S14,W42,N,99:99
20150110,12257,N07,W42,N,99:99
20150110,12257,N07,W42,C,11:14
20150110,12257,N07,W42,C,02:45
20150110,12257,N07,W42,C,01:43
20150110,12257,N07,W42,N,99:99
20150110,12257,N07,W42,C,22:16
20150110,12257,N07,W42,C,17:26
20150110,12257,N07,W42,C,08:04
20150110,12258,N13,E25,N,99:99
20150110,12259,S18,E37,N,99:99
20150110,12259,S18,E37,C,04:58
20150110,12259,S18,E37,N,99:99
20150110,12259,S18,E37,C,18:42
20150110,12259,S18,E37,C,05:46
