20140101,11934,S16,W91,N,99:99
20140101,11936,S16,W48,N,99:99
20140101,11936,S16,W48,M,18:40
20140101,11936,S16,W48,N,99:99
20140101,11936,S16,W48,M,21:45
20140101,11936,S16,W48,C,19:49
20140101,11936,S16,W48,C,18:53
20140101,11936,S16,W48,C,18:20
20140101,11936,S16,W48,C,02:29
20140101,11937,S12,W21,N,99:99
20140101,11938,S09,W03,N,99:99
20140101,11938,S09,W03,N,99:99
20140101,11938,S09,W03,C,16:42
20140101,11940,S12,W56,N,99:99
20140101,11940,S12,W56,C,07:21
20140101,11940,S12,W56,N,99:99
20140101,11941,S13,W34,N,99:99
20140101,11942,N10,E50,N,99:99
20140101,11943,S11,E55,N,99:99
20140101,11935,S06,W80,N,99:99
20140102,11936,S16,W61,N,99:99
20140102,11936,S16,W61,N,99:99
20140102,11936,S16,W61,M,18:40
20140102,11938,S12,W15,N,99:99
20140102,11940,S12,W71,N,99:99
20140102,11940,S12,W71,N,99:99
20140102,11940,S12,W71,C,07:21
20140102,11941,S12,W46,N,99:99
20140102,11942,N10,E37,N,99:99
20140102,11943,S11,E45,N,99:99
20140102,11944,S07,E63,N,99:99
20140102,11944,S07,E63,C,07:43
20140102,11944,S07,E63,C,04:25
20140102,11944,S07,E63,M,02:24
20140102,11944,S07,E63,N,99:99
20140102,11935,S06,W91,N,99:99
20140102,11937,S12,W35,N,99:99
20140103,11936,S17,W74,N,99:99
20140103,11936,S17,W74,N,99:99
20140103,11936,S17,W74,C,23:37
20140103,11938,S14,W28,N,99:99
20140103,11940,S12,W85,N,99:99
20140103,11941,S13,W60,N,99:99
20140103,11942,N10,E25,N,99:99
20140103,11943,S11,E33,N,99:99
20140103,11944,S08,E52,N,99:99
20140103,11944,S08,E52,M,12:41
20140103,11944,S08,E52,C,11:40
20140103,11944,S08,E52,C,10:37
20140103,11944,S08,E52,C,10:07
20140103,11944,S08,E52,C,08:12
20140103,11944,S08,E52,C,06:29
20140103,11944,S08,E52,C,03:56
20140103,11944,S08,E52,C,02:48
20140103,11944,S08,E52,N,99:99
20140103,11944,S08,E52,M,22:12
20140103,11944,S08,E52,C,21:41
20140103,11944,S08,E52,C,20:30
20140103,11944,S08,E52,C,07:43
20140103,11945,N12,E06,N,99:99
20140103,11937,S12,W49,N,99:99
20140103,11937,S12,W49,C,18:30
20140103,11937,S12,W49,N,99:99
20140104,11936,S16,W87,N,99:99
20140104,11937,S12,W59,N,99:99
20140104,11937,S12,W59,N,99:99
20140104,11937,S12,W59,C,18:30
20140104,11938,S14,W43,N,99:99
20140104,11940,S12,W91,N,99:99
20140104,11941,S13,W73,N,99:99
20140104,11942,N10,E11,N,99:99
20140104,11943,S12,E18,N,99:99
20140104,11944,S09,E41,N,99:99
20140104,11944,S09,E41,M,10:16
20140104,11944,S09,E41,C,09:48
20140104,11944,S09,E41,C,06:22
20140104,11944,S09,E41,C,02:37
20140104,11944,S09,E41,N,99:99
20140104,11944,S09,E41,M,21:09
20140104,11944,S09,E41,C,15:05
20140104,11944,S09,E41,M,12:41
20140104,11944,S09,E41,C,11:40
20140104,11944,S09,E41,C,10:37
20140104,11944,S09,E41,C,10:07
20140104,11944,S09,E41,C,08:12
20140104,11944,S09,E41,C,06:29
20140104,11944,S09,E41,C,03:56
20140104,11944,S09,E41,C,02:48
20140104,11945,N11,W08,N,99:99
20140105,11936,S15,W91,N,99:99
20140105,11937,S12,W70,N,99:99
20140105,11938,S14,W57,N,99:99
20140105,11941,S13,W90,N,99:99
20140105,11941,S13,W90,N,99:99
20140105,11941,S13,W90,M,22:12
20140105,11941,S13,W90,M,22:09
20140105,11942,N10,W04,N,99:99
20140105,11943,S11,E05,N,99:99
20140105,11944,S08,E26,N,99:99
20140105,11944,S08,E26,C,15:11
20140105,11944,S08,E26,N,99:99
20140105,11944,S08,E26,M,19:05
20140105,11944,S08,E26,M,10:16
20140105,11944,S08,E26,C,09:48
