20110129,11150,S22,E48,N,99:99
20110129,11151,N09,W74,N,99:99
20110130,11150,S22,E36,N,99:99
20110130,11151,N11,W85,N,99:99
20110131,11150,S21,E23,N,99:99
20110201,11150,S20,E10,N,99:99
20110202,11150,S22,W03,N,99:99
20110203,11150,S20,W16,N,99:99
20110203,11152,S18,W03,N,99:99
20110204,11150,S22,W27,N,99:99
20110204,11152,S18,W03,N,99:99
20110204,11153,N15,W32,N,99:99
20110205,11150,S20,W44,N,99:99
20110205,11152,S18,W15,N,99:99
20110205,11153,N15,W32,N,99:99
20110206,11150,S22,W65,N,99:99
20110206,11152,S18,W28,N,99:99
20110206,11153,N15,W45,N,99:99
20110207,11150,S22,W65,N,99:99
20110207,11152,S20,W40,N,99:99
20110207,11153,N16,W56,N,99:99
20110208,11150,S23,W77,N,99:99
20110208,11153,N15,W70,N,99:99
20110208,11153,N15,W70,C,21:06
20110208,11153,N15,W70,C,18:46
20110208,11153,N15,W70,N,99:99
20110208,11154,N08,W65,N,99:99
20110208,11155,N17,E12,N,99:99
20110208,11156,S19,E29,N,99:99
20110208,11157,N22,E22,N,99:99
20110209,11153,N15,W85,N,99:99
20110209,11153,N15,W85,M,01:23
20110209,11153,N15,W85,C,00:08
20110209,11153,N15,W85,N,99:99
20110209,11153,N15,W85,C,21:06
20110209,11153,N15,W85,C,18:46
20110209,11154,N08,W65,N,99:99
20110209,11155,N17,E12,N,99:99
20110209,11156,S19,E29,N,99:99
20110209,11157,N22,E22,N,99:99
20110210,11153,N15,W91,N,99:99
20110210,11153,N15,W91,C,06:20
20110210,11153,N15,W91,N,99:99
20110210,11153,N15,W91,M,01:23
20110210,11153,N15,W91,C,00:08
20110210,11156,S14,E09,N,99:99
20110210,11157,N22,E08,N,99:99
20110211,11156,S14,W05,N,99:99
20110211,11157,N22,W06,N,99:99
20110211,11158,S19,E11,N,99:99
20110211,11159,N18,E12,N,99:99
20110212,11156,S21,W20,N,99:99
20110212,11157,N18,W18,N,99:99
20110212,11158,S19,E11,N,99:99
20110212,11159,N18,E12,N,99:99
20110213,11156,S21,W36,N,99:99
20110213,11157,N18,W32,N,99:99
20110213,11158,S19,W03,N,99:99
20110213,11158,S19,W03,C,21:17
20110213,11158,S19,W03,M,17:28
20110213,11158,S19,W03,C,13:44
20110213,11158,S19,W03,N,99:99
20110213,11159,N19,W05,N,99:99
20110213,11159,N19,W05,N,99:99
20110213,11159,N19,W05,C,14:30
20110214,11156,S21,W49,N,99:99
20110214,11157,N18,W44,N,99:99
20110214,11158,S20,W17,N,99:99
20110214,11158,S20,W17,C,23:40
20110214,11158,S20,W17,C,23:14
20110214,11158,S20,W17,C,13:47
20110214,11158,S20,W17,C,08:39
20110214,11158,S20,W17,C,04:29
20110214,11158,S20,W17,C,03:24
20110214,11158,S20,W17,N,99:99
20110214,11158,S20,W17,C,21:17
20110214,11158,S20,W17,M,17:28
20110214,11158,S20,W17,C,13:44
20110214,11159,N19,W15,N,99:99
20110214,11161,N11,E38,N,99:99
20110215,11157,N19,W57,N,99:99
20110215,11158,S21,W28,N,99:99
20110215,11158,S21,W28,C,22:49
20110215,11158,S21,W28,C,18:07
20110215,11158,S21,W28,C,14:32
20110215,11158,S21,W28,C,10:02
20110215,11158,S21,W28,X,01:44
20110215,11158,S21,W28,N,99:99
20110215,11158,S21,W28,C,23:40
20110215,11158,S21,W28,C,23:14
20110215,11158,S21,W28,C,13:47
20110215,11158,S21,W28,C,08:39
20110215,11158,S21,W28,C,04:29
20110215,11158,S21,W28,C,03:24
20110215,11159,N19,W28,N,99:99
20110215,11161,N11,E38,N,99:99
20110216,11157,N19,W71,N,99:99
20110216,11158,S21,W41,N,99:99
20110216,11158,S21,W41,C,23:02
20110216,11158,S21,W41,C,15:27
20110216,11158,S21,W41,M,14:19
20110216,11158,S21,W41,C,11:58
20110216,11158,S21,W41,C,10:25
20110216,11158,S21,W41,C,09:02
20110216,11158,S21,W41,M,07:35
20110216,11158,S21,W41,C,06:18
20110216,11158,S21,W41,C,05:40
20110216,11158,S21,W41,M,01:32
20110216,11158,S21,W41,C,00:58
20110216,11158,S21,W41,N,99:99
20110216,11158,S21,W41,C,19:30
20110216,11158,S21,W41,C,18:07
20110216,11159,N19,W42,N,99:99
20110216,11161,N11,E24,N,99:99
20110217,11157,N19,W84,N,99:99
20110217,11158,S21,W53,N,99:99
20110217,11158,S21,W53,C,21:30
20110217,11158,S21,W53,C,15:49
20110217,11158,S21,W53,C,12:33
20110217,11158,S21,W53,C,10:38
20110217,11158,S21,W53,C,10:25
20110217,11158,S21,W53,C,09:24
20110217,11158,S21,W53,C,08:09
20110217,11158,S21,W53,C,06:44
20110217,11158,S21,W53,C,05:33
20110217,11158,S21,W53,N,99:99
20110217,11158,S21,W53,C,21:06
20110217,11158,S21,W53,C,20:11
20110217,11158,S21,W53,C,19:29
20110217,11158,S21,W53,C,15:27
20110217,11158,S21,W53,M,14:19
20110217,11158,S21,W53,C,11:58
20110217,11158,S21,W53,C,10:25
20110217,11158,S21,W53,C,09:02
20110217,11158,S21,W53,M,07:35
20110217,11158,S21,W53,C,06:18
20110217,11161,N13,E11,N,99:99
20110218,11158,S19,W66,N,99:99
20110218,11158,S19,W66,C,06:27
20110218,11158,S19,W66,C,04:44
20110218,11158,S19,W66,C,01:02
20110218,11158,S19,W66,N,99:99
20110218,11158,S19,W66,C,21:30
20110218,11158,S19,W66,C,15:49
20110218,11158,S19,W66,C,12:33
20110218,11158,S19,W66,C,10:38
20110218,11158,S19,W66,C,08:09
20110218,11158,S19,W66,C,06:44
20110218,11158,S19,W66,C,05:33
20110218,11161,N12,W01,N,99:99
20110218,11161,N12,W01,C,17:48
20110218,11161,N12,W01,C,07:13
20110218,11161,N12,W01,N,99:99
20110218,11161,N12,W01,C,02:46
20110218,11162,N18,W20,N,99:99
20110219,11158,S19,W78,N,99:99
20110219,11158,S19,W78,N,99:99
20110219,11158,S19,W78,C,18:13
20110219,11158,S19,W78,M,09:55
20110219,11158,S19,W78,C,07:13
20110219,11158,S19,W78,C,06:27
20110219,11158,S19,W78,C,04:44
20110219,11158,S19,W78,C,01:02
20110219,11161,N12,W16,N,99:99
20110219,11161,N12,W16,N,99:99
20110219,11161,N12,W16,M,20:56
20110219,11161,N12,W16,M,10:23
20110219,11161,N12,W16,C,03:20
20110219,11162,N18,W20,N,99:99
20110220,11158,S19,W91,N,99:99
20110220,11158,S19,W91,N,99:99
20110220,11158,S19,W91,C,21:07
20110220,11158,S19,W91,C,02:21
20110220,11158,S19,W91,C,01:33
20110220,11161,N11,W29,N,99:99
20110220,11162,N18,W33,N,99:99
20110220,11162,N18,W33,C,03:54
20110220,11162,N18,W33,N,99:99
20110220,11162,N18,W33,C,06:57
20110220,11162,N18,W33,C,02:56
20110221,11158,S21,W91,N,99:99
20110221,11158,S21,W91,C,18:25
20110221,11158,S21,W91,C,04:04
20110221,11158,S21,W91,C,03:10
20110221,11158,S21,W91,C,02:13
20110221,11158,S21,W91,N,99:99
20110221,11161,N11,W42,N,99:99
20110221,11161,N11,W42,N,99:99
20110221,11161,N11,W42,C,00:46
20110221,11162,N18,W46,N,99:99
20110221,11162,N18,W46,N,99:99
20110221,11162,N18,W46,C,03:54
20110222,11161,N11,W56,N,99:99
20110222,11162,N17,W60,N,99:99
20110223,11161,N11,W70,N,99:99
20110223,11161,N11,W70,C,12:15
20110223,11161,N11,W70,N,99:99
20110223,11162,N17,W73,N,99:99
20110224,11161,N11,W83,N,99:99
20110224,11161,N11,W83,N,99:99
20110224,11161,N11,W83,C,12:15
20110224,11162,N17,W87,N,99:99
20110224,11163,N18,E58,N,99:99
20110225,11161,N11,W91,N,99:99
20110225,11163,N18,E58,N,99:99
20110225,11164,N28,E62,N,99:99
20110226,11163,N17,E46,N,99:99
20110226,11164,N28,E62,N,99:99
20110227,11163,N18,E32,N,99:99
20110227,11164,N28,E46,N,99:99
20110227,11164,N28,E46,C,03:49
20110227,11164,N28,E46,N,99:99
20110227,11165,S22,E29,N,99:99
20110228,11163,N18,E18,N,99:99
20110228,11164,N27,E32,N,99:99
20110228,11164,N27,E32,C,21:15
20110228,11164,N27,E32,C,15:44
20110228,11164,N27,E32,M,12:38
20110228,11164,N27,E32,C,12:02
20110228,11164,N27,E32,C,09:38
20110228,11164,N27,E32,C,07:34
20110228,11164,N27,E32,C,07:01
20110228,11164,N27,E32,C,06:30
20110228,11164,N27,E32,C,05:24
20110228,11164,N27,E32,N,99:99
20110228,11164,N27,E32,C,03:49
20110228,11165,S21,E15,N,99:99
20110301,11163,N18,E05,N,99:99
20110301,11164,N26,E19,N,99:99
20110301,11164,N26,E19,C,17:42
20110301,11164,N26,E19,C,16:25
20110301,11164,N26,E19,C,14:35
20110301,11164,N26,E19,C,02:30
20110301,11164,N26,E19,N,99:99
20110301,11164,N26,E19,C,21:15
20110301,11164,N26,E19,M,12:38
20110301,11164,N26,E19,C,12:02
20110301,11164,N26,E19,C,07:01
20110301,11164,N26,E19,C,06:30
20110301,11164,N26,E19,C,05:24
20110301,11165,S21,W00,N,99:99
20110301,11165,S21,W00,C,19:34
20110301,11165,S21,W00,N,99:99
20110302,11163,N17,W09,N,99:99
20110302,11164,N25,E06,N,99:99
20110302,11164,N25,E06,C,13:11
20110302,11164,N25,E06,N,99:99
20110302,11164,N25,E06,C,17:42
20110302,11164,N25,E06,C,16:25
20110302,11164,N25,E06,C,14:35
20110302,11164,N25,E06,C,02:30
20110302,11165,S22,W11,N,99:99
20110302,11165,S22,W11,N,99:99
20110302,11165,S22,W11,C,19:34
20110303,11164,N25,W06,N,99:99
20110303,11164,N25,W06,N,99:99
20110303,11164,N25,W06,C,13:11
20110303,11165,S22,W23,N,99:99
20110303,11166,N10,E63,N,99:99
20110303,11166,N10,E63,C,11:29
20110303,11166,N10,E63,N,99:99
20110303,11163,N17,W23,N,99:99
20110304,11164,N25,W20,N,99:99
20110304,11164,N25,W20,C,13:57
20110304,11164,N25,W20,N,99:99
20110304,11164,N25,W20,C,23:53
20110304,11164,N25,W20,C,23:24
20110304,11164,N25,W20,C,20:27
20110304,11164,N25,W20,C,19:24
20110304,11164,N25,W20,C,14:12
20110304,11165,S19,W40,N,99:99
20110304,11166,N09,E51,N,99:99
20110304,11166,N09,E51,N,99:99
20110304,11166,N09,E51,C,11:29
20110304,11167,N14,E17,N,99:99
20110304,11163,N17,W37,N,99:99
20110304,11163,N17,W37,C,17:15
20110304,11163,N17,W37,N,99:99
20110305,11164,N25,W33,N,99:99
20110305,11164,N25,W33,C,20:05
20110305,11164,N25,W33,C,05:19
20110305,11164,N25,W33,N,99:99
20110305,11164,N25,W33,C,13:57
20110305,11165,S19,W54,N,99:99
20110305,11165,S19,W54,C,14:22
20110305,11165,S19,W54,C,12:46
20110305,11165,S19,W54,C,12:40
20110305,11165,S19,W54,C,12:06
20110305,11165,S19,W54,C,11:42
20110305,11165,S19,W54,C,10:13
20110305,11165,S19,W54,C,09:01
20110305,11165,S19,W54,C,02:40
20110305,11165,S19,W54,C,01:05
20110305,11165,S19,W54,N,99:99
20110305,11166,N09,E41,N,99:99
20110305,11166,N09,E41,C,13:30
20110305,11166,N09,E41,N,99:99
20110305,11167,N15,E06,N,99:99
20110305,11168,N24,W87,N,99:99
20110306,11164,N24,W48,N,99:99
20110306,11164,N24,W48,C,21:17
20110306,11164,N24,W48,C,19:32
20110306,11164,N24,W48,C,16:25
20110306,11164,N24,W48,C,16:02
20110306,11164,N24,W48,C,14:41
20110306,11164,N24,W48,C,11:56
20110306,11164,N24,W48,C,09:54
20110306,11164,N24,W48,C,08:30
20110306,11164,N24,W48,C,07:30
20110306,11164,N24,W48,C,06:59
20110306,11164,N24,W48,C,05:28
20110306,11164,N24,W48,C,04:07
20110306,11164,N24,W48,C,01:29
20110306,11164,N24,W48,C,00:23
20110306,11164,N24,W48,N,99:99
20110306,11164,N24,W48,C,20:05
20110306,11165,S21,W66,N,99:99
20110306,11165,S21,W66,C,21:51
20110306,11165,S21,W66,C,10:31
20110306,11165,S21,W66,C,08:49
20110306,11165,S21,W66,C,04:33
20110306,11165,S21,W66,C,03:37
20110306,11165,S21,W66,C,02:03
20110306,11165,S21,W66,N,99:99
20110306,11165,S21,W66,C,14:22
20110306,11166,N10,E27,N,99:99
20110306,11166,N10,E27,C,15:21
20110306,11166,N10,E27,N,99:99
20110306,11166,N10,E27,C,13:30
20110306,11167,N14,W09,N,99:99
20110306,11168,N23,W91,N,99:99
20110306,11163,N17,W65,N,99:99
20110307,11164,N24,W60,N,99:99
20110307,11164,N24,W60,C,10:16
20110307,11164,N24,W60,M,07:59
20110307,11164,N24,W60,M,05:00
20110307,11164,N24,W60,N,99:99
20110307,11164,N24,W60,C,21:17
20110307,11164,N24,W60,C,19:32
20110307,11164,N24,W60,C,16:25
20110307,11164,N24,W60,C,16:02
20110307,11164,N24,W60,C,14:41
20110307,11164,N24,W60,C,11:56
20110307,11164,N24,W60,C,09:54
20110307,11164,N24,W60,C,08:30
20110307,11164,N24,W60,C,07:30
20110307,11164,N24,W60,C,06:59
20110307,11164,N24,W60,C,05:28
20110307,11164,N24,W60,C,04:07
20110307,11165,S20,W82,N,99:99
20110307,11165,S20,W82,M,21:45
20110307,11165,S20,W82,C,18:18
20110307,11165,S20,W82,C,16:05
20110307,11165,S20,W82,M,09:14
20110307,11165,S20,W82,M,07:49
20110307,11165,S20,W82,C,07:11
20110307,11165,S20,W82,C,04:20
20110307,11165,S20,W82,C,02:02
20110307,11165,S20,W82,N,99:99
20110307,11165,S20,W82,C,23:33
20110307,11165,S20,W82,C,21:51
20110307,11165,S20,W82,C,10:31
20110307,11165,S20,W82,C,08:49
20110307,11165,S20,W82,C,04:33
20110307,11165,S20,W82,C,03:37
20110307,11166,N11,E13,N,99:99
20110307,11166,N11,E13,M,13:45
20110307,11166,N11,E13,N,99:99
20110307,11166,N11,E13,C,15:21
20110307,11167,N09,W23,N,99:99
20110307,11169,N21,E42,N,99:99
20110307,11163,N17,W79,N,99:99
20110308,11164,N24,W73,N,99:99
20110308,11164,N24,W73,N,99:99
20110308,11164,N24,W73,C,10:16
20110308,11164,N24,W73,M,07:59
20110308,11164,N24,W73,M,05:00
20110308,11165,S20,W91,N,99:99
20110308,11165,S20,W91,M,19:35
20110308,11165,S20,W91,C,05:04
20110308,11165,S20,W91,C,00:14
20110308,11165,S20,W91,N,99:99
20110308,11165,S20,W91,C,04:20
20110308,11166,N11,W02,N,99:99
20110308,11166,N11,W02,N,99:99
20110308,11166,N11,W02,M,13:45
20110308,11167,N15,W32,N,99:99
20110308,11169,N20,E30,N,99:99
20110308,11163,N17,W91,N,99:99
20110309,11164,N23,W85,N,99:99
20110309,11164,N23,W85,C,16:42
20110309,11164,N23,W85,C,15:42
20110309,11164,N23,W85,C,08:23
20110309,11164,N23,W85,N,99:99
20110309,11165,S18,W91,N,99:99
20110309,11165,S18,W91,C,01:52
20110309,11165,S18,W91,N,99:99
20110309,11165,S18,W91,C,23:32
20110309,11165,S18,W91,M,19:35
20110309,11165,S18,W91,M,18:08
20110309,11165,S18,W91,M,10:35
20110309,11165,S18,W91,C,05:04
20110309,11166,N11,W15,N,99:99
20110309,11166,N11,W15,X,23:13
20110309,11166,N11,W15,C,22:03
20110309,11166,N11,W15,C,10:35
20110309,11166,N11,W15,N,99:99
20110309,11166,N11,W15,C,23:10
20110309,11167,N13,W50,N,99:99
20110309,11169,N19,E17,N,99:99
20110309,11169,N19,E17,C,21:03
20110309,11169,N19,E17,N,99:99
20110309,11170,S26,W82,N,99:99
20110309,11170,S26,W82,C,21:35
20110309,11170,S26,W82,C,13:17
20110309,11170,S26,W82,C,02:30
20110309,11170,S26,W82,N,99:99
20110309,11171,S19,E55,N,99:99
20110310,11164,N23,W91,N,99:99
20110310,11166,N09,W26,N,99:99
20110310,11166,N09,W26,M,22:34
20110310,11166,N09,W26,C,14:21
20110310,11166,N09,W26,C,13:42
20110310,11166,N09,W26,C,03:50
20110310,11166,N09,W26,N,99:99
20110310,11166,N09,W26,X,23:13
20110310,11166,N09,W26,C,22:03
20110310,11166,N09,W26,C,10:35
20110310,11169,N20,E04,N,99:99
20110310,11169,N20,E04,N,99:99
20110310,11169,N20,E04,C,21:03
20110310,11170,S25,W91,N,99:99
20110310,11170,S25,W91,C,13:19
20110310,11170,S25,W91,C,09:07
20110310,11170,S25,W91,N,99:99
20110310,11170,S25,W91,C,21:35
20110310,11170,S25,W91,C,13:17
20110310,11170,S25,W91,C,02:30
20110310,11167,N13,W64,N,99:99
20110311,11166,N09,W40,N,99:99
20110311,11166,N09,W40,C,16:04
20110311,11166,N09,W40,C,11:43
20110311,11166,N09,W40,C,11:10
20110311,11166,N09,W40,C,08:13
20110311,11166,N09,W40,C,07:22
20110311,11166,N09,W40,C,04:15
20110311,11166,N09,W40,C,01:46
20110311,11166,N09,W40,C,00:29
20110311,11166,N09,W40,N,99:99
20110311,11166,N09,W40,M,22:34
20110311,11166,N09,W40,C,19:00
20110311,11166,N09,W40,C,14:21
20110311,11166,N09,W40,C,13:42
20110311,11166,N09,W40,C,03:50
20110311,11167,N12,W80,N,99:99
20110311,11169,N20,W10,N,99:99
20110311,11170,S25,W91,N,99:99
20110311,11170,S25,W91,N,99:99
20110311,11170,S25,W91,C,13:19
20110311,11170,S25,W91,C,09:07
20110311,11172,N11,E58,N,99:99
20110312,11166,N09,W53,N,99:99
20110312,11169,N20,W23,N,99:99
20110312,11172,N11,E58,N,99:99
20110313,11166,N09,W66,N,99:99
20110313,11166,N09,W66,C,14:36
20110313,11166,N09,W66,N,99:99
20110313,11166,N09,W66,C,17:58
20110313,11166,N09,W66,C,15:19
20110313,11166,N09,W66,C,12:53
20110313,11166,N09,W66,C,12:22
20110313,11166,N09,W66,M,04:33
20110313,11169,N19,W36,N,99:99
20110313,11169,N19,W36,C,21:50
20110313,11169,N19,W36,N,99:99
20110313,11172,N12,E44,N,99:99
20110314,11166,N10,W79,N,99:99
20110314,11169,N20,W48,N,99:99
20110314,11172,N12,E30,N,99:99
20110314,11172,N12,E30,C,23:17
20110314,11172,N12,E30,N,99:99
20110315,11166,N09,W91,N,99:99
20110315,11166,N09,W91,C,17:28
20110315,11166,N09,W91,M,00:18
20110315,11166,N09,W91,N,99:99
20110315,11166,N09,W91,C,00:13
20110315,11169,N18,W61,N,99:99
20110315,11169,N18,W61,C,09:09
20110315,11169,N18,W61,N,99:99
20110315,11172,N14,E16,N,99:99
20110316,11166,N12,W91,N,99:99
20110316,11169,N17,W74,N,99:99
20110316,11172,N10,E03,N,99:99
20110316,11173,S28,E25,N,99:99
20110317,11169,N17,W89,N,99:99
20110317,11169,N17,W89,N,99:99
20110317,11169,N17,W89,C,17:52
20110317,11169,N17,W89,C,13:47
20110317,11172,N11,W12,N,99:99
20110317,11173,S28,E25,N,99:99
20110317,11174,N22,W50,N,99:99
20110318,11169,N18,W91,N,99:99
20110318,11173,S29,E12,N,99:99
20110318,11174,N22,W50,N,99:99
20110318,11175,N13,W23,N,99:99
20110319,11173,S29,W00,N,99:99
20110319,11174,N23,W77,N,99:99
20110319,11175,N13,W23,N,99:99
20110320,11173,S30,W13,N,99:99
20110320,11174,N23,W77,N,99:99
20110320,11175,N14,W36,N,99:99
20110321,11173,S29,W27,N,99:99
20110321,11174,N23,W90,N,99:99
20110321,11175,N14,W50,N,99:99
20110321,11176,S13,E67,N,99:99
20110321,11176,S13,E67,C,15:31
20110321,11176,S13,E67,N,99:99
20110322,11175,N12,W64,N,99:99
20110322,11176,S13,E67,N,99:99
20110322,11176,S13,E67,C,21:19
20110322,11176,S13,E67,N,99:99
20110323,11175,N11,W79,N,99:99
20110323,11176,S14,E55,N,99:99
20110323,11176,S14,E55,N,99:99
20110323,11176,S14,E55,C,15:42
20110323,11177,N21,E37,N,99:99
20110324,11175,N11,W90,N,99:99
20110324,11176,S15,E44,N,99:99
20110324,11176,S15,E44,N,99:99
20110324,11176,S15,E44,C,17:06
20110324,11176,S15,E44,M,02:03
20110324,11177,N21,E37,N,99:99
20110324,11178,S13,E54,N,99:99
20110324,11179,N09,W46,N,99:99
20110325,11176,S16,E30,N,99:99
20110325,11176,S16,E30,M,23:08
20110325,11176,S16,E30,C,16:47
20110325,11176,S16,E30,C,00:57
20110325,11176,S16,E30,N,99:99
20110325,11176,S16,E30,C,20:53
20110325,11177,N21,E23,N,99:99
20110325,11178,S13,E54,N,99:99
20110325,11179,N09,W46,N,99:99
20110325,11180,N26,E52,N,99:99
20110325,11181,S25,E55,N,99:99
20110326,11176,S16,E16,N,99:99
20110326,11176,S16,E16,C,00:55
20110326,11176,S16,E16,N,99:99
20110326,11176,S16,E16,M,23:08
20110326,11176,S16,E16,C,16:47
20110326,11176,S16,E16,C,00:57
20110326,11177,N21,E10,N,99:99
20110326,11178,S15,E41,N,99:99
20110326,11179,N09,W60,N,99:99
20110326,11180,N26,E52,N,99:99
20110326,11181,S25,E55,N,99:99
20110327,11176,S16,E02,N,99:99
20110327,11177,N20,W03,N,99:99
20110327,11178,S15,E29,N,99:99
20110327,11179,N08,W75,N,99:99
20110327,11180,N25,E39,N,99:99
20110327,11181,S25,E41,N,99:99
20110327,11182,N13,W13,N,99:99
20110327,11183,N15,E48,N,99:99
20110328,11176,S15,W12,N,99:99
20110328,11176,S15,W12,C,11:30
20110328,11176,S15,W12,N,99:99
20110328,11176,S15,W12,C,16:58
20110328,11176,S15,W12,C,00:06
20110328,11177,N19,W16,N,99:99
20110328,11178,S15,E18,N,99:99
20110328,11179,N09,W88,N,99:99
20110328,11180,N24,E26,N,99:99
20110328,11181,S26,E31,N,99:99
20110328,11181,S26,E31,N,99:99
20110328,11181,S26,E31,C,23:18
20110328,11182,N13,W13,N,99:99
20110328,11183,N15,E48,N,99:99
20110329,11176,S17,W25,N,99:99
20110329,11176,S17,W25,N,99:99
20110329,11176,S17,W25,C,11:30
20110329,11177,N19,W31,N,99:99
20110329,11178,S15,E03,N,99:99
20110329,11180,N24,E12,N,99:99
20110329,11181,S26,E17,N,99:99
20110329,11183,N15,E40,N,99:99
20110329,11183,N15,E40,C,21:21
20110329,11183,N15,E40,C,05:11
20110329,11183,N15,E40,N,99:99
20110330,11176,S16,W38,N,99:99
20110330,11177,N19,W44,N,99:99
20110330,11178,S16,W10,N,99:99
20110330,11180,N24,W02,N,99:99
20110330,11181,S25,E04,N,99:99
20110330,11183,N15,E25,N,99:99
20110330,11183,N15,E25,N,99:99
20110330,11183,N15,E25,C,21:21
20110331,11176,S17,W51,N,99:99
20110331,11176,S17,W51,C,15:26
20110331,11176,S17,W51,N,99:99
20110331,11178,S17,W24,N,99:99
20110331,11178,S17,W24,C,22:07
20110331,11178,S17,W24,N,99:99
20110331,11180,N23,W15,N,99:99
20110331,11181,S26,W08,N,99:99
20110331,11183,N15,E13,N,99:99
20110331,11183,N15,E13,C,01:57
20110331,11183,N15,E13,N,99:99
20110331,11183,N15,E13,C,19:42
20110401,11176,S16,W65,N,99:99
20110401,11176,S16,W65,C,03:48
20110401,11176,S16,W65,N,99:99
20110401,11176,S16,W65,C,15:26
20110401,11178,S17,W36,N,99:99
20110401,11178,S17,W36,N,99:99
20110401,11178,S17,W36,C,22:07
20110401,11180,N24,W27,N,99:99
20110401,11181,S27,W22,N,99:99
20110401,11183,N15,W00,N,99:99
20110401,11183,N15,W00,C,01:46
20110401,11183,N15,W00,N,99:99
20110401,11183,N15,W00,C,01:57
20110401,11184,N15,E15,N,99:99
20110402,11176,S15,W79,N,99:99
20110402,11176,S15,W79,N,99:99
20110402,11176,S15,W79,C,03:48
20110402,11180,N25,W39,N,99:99
20110402,11183,N17,W13,N,99:99
20110402,11183,N17,W13,N,99:99
20110402,11183,N17,W13,C,01:46
20110402,11184,N15,E15,N,99:99
20110403,11176,S17,W91,N,99:99
20110403,11180,N24,W52,N,99:99
